rn	WebDivLabel
Br1105_mjhgbppo-1	inhibitory_25
Br1105_mjhglilg-1	endothelial_mural_16
Br1105_mjhkfapo-1	endothelial_mural_16
Br1105_mjhmpjee-1	neurons_ambiguous_1
Br1105_mjidflie-1	astrocytes_5
Br1105_mjikhilb-1	endothelial_mural_16
Br1105_mjjajcib-1	endothelial_mural_16
Br1105_mjjccdjp-1	inhibitory_14
Br1105_mjjeeedg-1	endothelial_mural_16
Br1105_mjjflcln-1	astrocytes_5
Br1105_mjjfnini-1	endothelial_mural_16
Br1105_mjjhffjn-1	endothelial_mural_16
Br1105_mjjkjhkg-1	astrocytes_5
Br1105_mjjmbaid-1	astrocytes_5
Br1105_mjkbmecm-1	endothelial_mural_16
Br1105_mjkljfcb-1	neurons_ambiguous_1
Br1105_mjkoefak-1	neurons_ambiguous_3
Br1105_mjlcecgj-1	astrocytes_5
Br1105_mjlehcai-1	endothelial_mural_16
Br1105_mjlghmol-1	endothelial_mural_16
Br1105_mjlipmdl-1	endothelial_mural_16
Br1105_mjljjpnj-1	inhibitory_14
Br1105_mjljmank-1	inhibitory_14
Br1105_mjllehnl-1	neurons_ambiguous_3
Br1105_mjlomomi-1	inhibitory_14
Br1105_mjmkndjh-1	endothelial_mural_16
Br1105_mjmlbhnl-1	endothelial_mural_16
Br1105_mjndiiao-1	endothelial_mural_16
Br1105_mjnhbcbe-1	endothelial_mural_16
Br1105_mjnhigdo-1	endothelial_mural_16
Br1105_mjnhkogi-1	endothelial_mural_16
Br1105_mjnipojg-1	endothelial_mural_16
Br1105_mjnjadpd-1	astrocytes_5
Br1105_mjnkefpf-1	endothelial_mural_16
Br1105_mjnmpmmf-1	endothelial_mural_16
Br1105_mjocncki-1	neurons_ambiguous_3
Br1105_mjoekgkl-1	oligodendrocytes_9
Br1105_mjokbjnf-1	endothelial_mural_16
Br1105_mjomlbhk-1	endothelial_mural_16
Br1105_mjonjmpm-1	endothelial_mural_16
Br1105_mjpabmhk-1	oligodendrocytes_10
Br1105_mjpcehih-1	endothelial_mural_16
Br1105_mjpfjgjk-1	oligodendrocytes_10
Br1105_mjpklmdp-1	endothelial_mural_16
Br1105_mjplfcgo-1	inhibitory_4
Br1105_mjppidde-1	endothelial_mural_16
Br1105_mjppmlfg-1	endothelial_mural_16
Br1105_mkabfbej-1	astrocytes_5
Br1105_mkacplin-1	neurons_ambiguous_1
Br1105_mkafjnme-1	endothelial_mural_16
Br1105_mkagmngb-1	endothelial_mural_16
Br1105_mkapdmja-1	inhibitory_4
Br1105_mkbkigbl-1	neurons_ambiguous_3
Br1105_mkbniepc-1	inhibitory_25
Br1105_mkbonmgo-1	neurons_ambiguous_3
Br1105_mkbpnake-1	astrocytes_5
Br1105_mkcapnmo-1	astrocytes_5
Br1105_mkcldced-1	endothelial_mural_16
Br1105_mkdpbpin-1	neurons_ambiguous_13
Br1105_mkeephgk-1	endothelial_mural_16
Br1105_mkeojcim-1	neurons_ambiguous_3
Br1105_mkfcelak-1	inhibitory_4
Br1105_mkfgpmlh-1	endothelial_mural_16
Br1105_mkfkabmh-1	excitatory_26
Br1105_mkfklmma-1	astrocytes_5
Br1105_mkfnhggp-1	endothelial_mural_16
Br1105_mkhdnlma-1	neurons_ambiguous_2
Br1105_mkheelkc-1	astrocytes_5
Br1105_mkhfgmpb-1	inhibitory_4
Br1105_mkhgbibl-1	neurons_ambiguous_1
Br1105_mkhghpil-1	endothelial_mural_16
Br1105_mkhjbklm-1	astrocytes_5
Br1105_mkhmppad-1	astrocytes_5
Br1105_mkhncfek-1	endothelial_mural_16
Br1105_mkhonidh-1	neurons_ambiguous_1
Br1105_mkicfhaa-1	astrocytes_5
Br1105_mkihchgj-1	astrocytes_5
Br1105_mkikopbo-1	endothelial_mural_16
Br1105_mkiobegj-1	NE
Br1105_mkiocklm-1	astrocytes_5
Br1105_mkjbjgpe-1	neurons_ambiguous_1
Br1105_mkjceggo-1	neurons_ambiguous_3
Br1105_mkjcgidl-1	astrocytes_5
Br1105_mkkelmed-1	neurons_ambiguous_13
Br1105_mkkemjgg-1	oligodendrocytes_10
Br1105_mkkhafpf-1	neurons_ambiguous_3
Br1105_mkkjblep-1	neurons_ambiguous_3
Br1105_mkkngjen-1	endothelial_mural_16
Br1105_mklafgaa-1	endothelial_mural_16
Br1105_mklcgclf-1	endothelial_mural_16
Br1105_mklffccj-1	inhibitory_4
Br1105_mklgfegc-1	neurons_ambiguous_2
Br1105_mkloahko-1	endothelial_mural_16
Br1105_mkloeecl-1	neurons_ambiguous_13
Br1105_mkmbaieg-1	endothelial_mural_16
Br1105_mkmbppga-1	endothelial_mural_16
Br1105_mkmchcem-1	endothelial_mural_16
Br1105_mkmdhnai-1	astrocytes_5
Br1105_mkmehhjh-1	endothelial_mural_16
Br1105_mkmicegk-1	astrocytes_5
Br1105_mkmlpfmg-1	endothelial_mural_16
Br1105_mkndfmbh-1	neurons_ambiguous_3
Br1105_mknflcfk-1	neurons_ambiguous_2
Br1105_mknhdajb-1	oligodendrocytes_10
Br1105_mknngehf-1	neurons_ambiguous_3
Br1105_mkobaibd-1	endothelial_mural_16
Br1105_mkochbmo-1	endothelial_mural_16
Br1105_mkodahpk-1	endothelial_mural_16
Br1105_mkofdmlj-1	endothelial_mural_16
Br1105_mkomcchk-1	endothelial_mural_16
Br1105_mkonmkfd-1	endothelial_mural_16
Br1105_mkpcojji-1	endothelial_mural_16
Br1105_mkpflpfj-1	neurons_ambiguous_1
Br1105_mkpgccon-1	neurons_ambiguous_1
Br1105_mkpgfkhd-1	endothelial_mural_16
Br1105_mkpmjfod-1	astrocytes_5
Br1105_mkpnnene-1	endothelial_mural_16
Br1105_mlabhhag-1	neurons_ambiguous_3
Br1105_mladgijh-1	endothelial_mural_16
Br1105_mlalhhod-1	endothelial_mural_16
Br1105_mlaolglg-1	neurons_ambiguous_13
Br1105_mlbaibme-1	astrocytes_5
Br1105_mlbbndde-1	astrocytes_5
Br1105_mlbcfekf-1	neurons_ambiguous_3
Br1105_mlbdefeh-1	astrocytes_5
Br1105_mlbecdpe-1	neurons_ambiguous_13
Br1105_mlbjngbk-1	astrocytes_5
Br1105_mlbmogpk-1	oligodendrocytes_10
Br1105_mlboafbp-1	neurons_ambiguous_3
Br1105_mlcalome-1	neurons_ambiguous_3
Br1105_mlcdanff-1	endothelial_mural_16
Br1105_mlcdffld-1	endothelial_mural_16
Br1105_mlcdpgfh-1	astrocytes_5
Br1105_mlcegana-1	astrocytes_5
Br1105_mlcifedh-1	astrocytes_5
Br1105_mlckgehg-1	astrocytes_5
Br1105_mlcpiabf-1	endothelial_mural_16
Br1105_mldpggna-1	astrocytes_5
Br1105_mldpidfc-1	astrocytes_5
Br1105_mlefcgha-1	neurons_ambiguous_3
Br1105_mlegdeci-1	astrocytes_5
Br1105_mlelcpia-1	neurons_ambiguous_22
Br1105_mleoigee-1	endothelial_mural_16
Br1105_mlfdfdfn-1	astrocytes_5
Br1105_mlfhjldn-1	astrocytes_5
Br1105_mlfjhjfg-1	astrocytes_5
Br1105_mlfjhmco-1	astrocytes_5
Br1105_mlfkeioe-1	neurons_ambiguous_2
Br1105_mlfmnjan-1	astrocytes_5
Br1105_mlgbmfoj-1	astrocytes_5
Br1105_mlgdgdcm-1	inhibitory_4
Br1105_mlgefbnh-1	neurons_ambiguous_3
Br1105_mlgjihmk-1	endothelial_mural_16
Br1105_mlgjklge-1	neurons_ambiguous_2
Br1105_mlgmkdll-1	neurons_ambiguous_2
Br1105_mlgoodbl-1	neurons_ambiguous_1
Br1105_mlhdknpa-1	endothelial_mural_16
Br1105_mlhdmlkg-1	neurons_ambiguous_1
Br1105_mlhfhfgj-1	neurons_ambiguous_3
Br1105_mlhfocgf-1	endothelial_mural_16
Br1105_mlhpejjk-1	oligodendrocytes_9
Br1105_mlieifkg-1	astrocytes_5
Br1105_mlinkegc-1	neurons_ambiguous_1
Br1105_mlinmhnl-1	neurons_ambiguous_3
Br1105_mliohepg-1	astrocytes_5
Br1105_mljbpmpo-1	neurons_ambiguous_1
Br1105_mljefkll-1	endothelial_mural_16
Br1105_mlkafplh-1	endothelial_mural_16
Br1105_mlkcajpo-1	endothelial_mural_16
Br1105_mlmibdoi-1	endothelial_mural_16
Br1105_mlmjgmcb-1	endothelial_mural_16
Br1105_mlnanmjd-1	endothelial_mural_16
Br1105_mlndjjde-1	endothelial_mural_16
Br1105_mlnglapj-1	neurons_ambiguous_3
Br1105_mlnhfboe-1	endothelial_mural_16
Br1105_mlniedla-1	endothelial_mural_16
Br1105_mlnkjeno-1	endothelial_mural_16
Br1105_mlnoibgo-1	endothelial_mural_16
Br1105_mloflcgi-1	endothelial_mural_16
Br1105_mlojcljb-1	oligodendrocytes_9
Br1105_mlomooai-1	neurons_ambiguous_13
Br1105_mlpbepba-1	endothelial_mural_16
Br1105_mlpbpdoa-1	endothelial_mural_16
Br1105_mlpgkhdb-1	endothelial_mural_16
Br1105_mlpilgdh-1	astrocytes_5
Br1105_mlpplkel-1	neurons_ambiguous_22
Br1105_mmacenjh-1	endothelial_mural_16
Br1105_mmahcega-1	astrocytes_5
Br1105_mmajfkbd-1	neurons_ambiguous_3
Br1105_mmaljbdb-1	endothelial_mural_16
Br1105_mmamdabe-1	astrocytes_5
Br1105_mmaoclgg-1	oligodendrocytes_9
Br1105_mmbflngi-1	astrocytes_5
Br1105_mmbgaobh-1	NE
Br1105_mmbhmccn-1	neurons_ambiguous_3
Br1105_mmbjiejd-1	NE
Br1105_mmbniofd-1	neurons_ambiguous_13
Br1105_mmdabbfn-1	endothelial_mural_16
Br1105_mmdcfgal-1	neurons_ambiguous_3
Br1105_mmdjeefg-1	inhibitory_4
Br1105_mmdminog-1	astrocytes_5
Br1105_mmeccmpo-1	inhibitory_4
Br1105_mmegnogc-1	neurons_ambiguous_2
Br1105_mmeimkgj-1	neurons_ambiguous_3
Br1105_mmfaabfl-1	neurons_ambiguous_3
Br1105_mmfabgpi-1	neurons_ambiguous_1
Br1105_mmfjnjbp-1	astrocytes_5
Br1105_mmfkapca-1	neurons_ambiguous_3
Br1105_mmflgcog-1	astrocytes_5
Br1105_mmgaokdg-1	NE
Br1105_mmgfkcjk-1	astrocytes_5
Br1105_mmgkaogp-1	astrocytes_5
Br1105_mmgphknl-1	astrocytes_5
Br1105_mmhaeffa-1	neurons_ambiguous_1
Br1105_mmhcgaan-1	neurons_ambiguous_13
Br1105_mmhjmncd-1	endothelial_mural_16
Br1105_mmicjpoi-1	NE
Br1105_mmiffggb-1	neurons_ambiguous_13
Br1105_mmijneni-1	endothelial_mural_16
Br1105_mmjhaejb-1	inhibitory_4
Br1105_mmjmdgnk-1	endothelial_mural_16
Br1105_mmkdnbaf-1	neurons_ambiguous_3
Br1105_mmkkehep-1	neurons_ambiguous_3
Br1105_mmlcpikd-1	endothelial_mural_16
Br1105_mmldaecp-1	endothelial_mural_16
Br1105_mmlhcjkg-1	neurons_ambiguous_3
Br1105_mmmacfef-1	endothelial_mural_16
Br1105_mmmlgalf-1	endothelial_mural_16
Br1105_mmoekhmb-1	endothelial_mural_16
Br1105_mmogeanc-1	endothelial_mural_16
Br1105_mmoipikc-1	endothelial_mural_16
Br1105_mmpbilmn-1	endothelial_mural_16
Br1105_mmpfdbnp-1	neurons_ambiguous_1
Br1105_mmpjppnd-1	neurons_ambiguous_3
Br1105_mmpkacla-1	oligodendrocytes_10
Br1105_mnabobhj-1	neurons_ambiguous_3
Br1105_mnagamml-1	oligodendrocytes_10
Br1105_mnajbhok-1	neurons_ambiguous_1
Br1105_mnajolem-1	astrocytes_5
Br1105_mnakcibm-1	neurons_ambiguous_1
Br1105_mnapjgeb-1	endothelial_mural_16
Br1105_mnbeiidb-1	astrocytes_5
Br1105_mnbfflcg-1	neurons_ambiguous_1
Br1105_mnbggolp-1	endothelial_mural_16
Br1105_mnbhmckp-1	oligodendrocytes_10
Br1105_mnbnmolc-1	inhibitory_4
Br1105_mncefllp-1	neurons_ambiguous_3
Br1105_mncgihmi-1	endothelial_mural_16
Br1105_mnckfmem-1	endothelial_mural_16
Br1105_mndenepb-1	neurons_ambiguous_3
Br1105_mndenlni-1	endothelial_mural_16
Br1105_mndhbjbl-1	endothelial_mural_16
Br1105_mndnpjhp-1	excitatory_26
Br1105_mnedlkoa-1	endothelial_mural_16
Br1105_mnejaaep-1	oligodendrocytes_9
Br1105_mnfblogm-1	neurons_ambiguous_13
Br1105_mnfcoenc-1	astrocytes_5
Br1105_mngdjkcd-1	neurons_ambiguous_1
Br1105_mngipgke-1	astrocytes_5
Br1105_mngjhpdk-1	astrocytes_5
Br1105_mnglfdim-1	astrocytes_5
Br1105_mngmdhic-1	endothelial_mural_16
Br1105_mngmdnab-1	neurons_ambiguous_13
Br1105_mnhbcama-1	endothelial_mural_16
Br1105_mnhhcepe-1	NE
Br1105_mnhignia-1	astrocytes_5
Br1105_mnhphdea-1	endothelial_mural_16
Br1105_mnibcgfd-1	endothelial_mural_16
Br1105_mniblidg-1	astrocytes_5
Br1105_mnijnadm-1	astrocytes_5
Br1105_mnikbamo-1	endothelial_mural_16
Br1105_mnjihfko-1	astrocytes_5
Br1105_mnjjjgbm-1	endothelial_mural_16
Br1105_mnjmjfkn-1	oligodendrocytes_28
Br1105_mnkbnifg-1	neurons_ambiguous_3
Br1105_mnkdfdeg-1	neurons_ambiguous_22
Br1105_mnkfccop-1	oligodendrocytes_28
Br1105_mnkfhcin-1	oligodendrocytes_28
Br1105_mnkjcgoo-1	astrocytes_5
Br1105_mnkkagnd-1	astrocytes_5
Br1105_mnkmehge-1	endothelial_mural_16
Br1105_mnkodljn-1	neurons_ambiguous_2
Br1105_mnkpkamo-1	inhibitory_4
Br1105_mnlbpgbh-1	neurons_ambiguous_1
Br1105_mnljoihj-1	endothelial_mural_16
Br1105_mnlkkali-1	endothelial_mural_16
Br1105_mnlnchpc-1	endothelial_mural_16
Br1105_mnlniabd-1	inhibitory_17
Br1105_mnloagei-1	inhibitory_4
Br1105_mnmcgjch-1	endothelial_mural_16
Br1105_mnmhaaka-1	endothelial_mural_16
Br1105_mnmldfcm-1	endothelial_mural_16
Br1105_mnnajjml-1	endothelial_mural_16
Br1105_mnnbmddn-1	endothelial_mural_16
Br1105_mnndfkio-1	inhibitory_25
Br1105_mnnhjmah-1	neurons_ambiguous_3
Br1105_mnoflemn-1	endothelial_mural_16
Br1105_mnohkfed-1	endothelial_mural_16
Br1105_mnoindpg-1	endothelial_mural_16
Br1105_mnojamjn-1	endothelial_mural_16
Br1105_mnpfeeil-1	endothelial_mural_16
Br1105_mnpglehb-1	endothelial_mural_16
Br1105_moaagalg-1	endothelial_mural_16
Br1105_moaccgdi-1	oligodendrocytes_10
Br1105_moajfmjf-1	oligodendrocytes_10
Br1105_moakahmk-1	endothelial_mural_16
Br1105_moaofpnl-1	endothelial_mural_16
Br1105_mobhmlmp-1	oligodendrocytes_10
Br1105_mobkkahc-1	endothelial_mural_16
Br1105_mobmeohe-1	neurons_ambiguous_3
Br1105_moboeonk-1	inhibitory_17
Br1105_mocakmfg-1	NE
Br1105_mocedbke-1	endothelial_mural_16
Br1105_mocenbem-1	neurons_ambiguous_13
Br1105_mocilnan-1	endothelial_mural_16
Br1105_mocomgkp-1	endothelial_mural_16
Br1105_mocpmhem-1	endothelial_mural_16
Br1105_modbnpfb-1	neurons_ambiguous_1
Br1105_modcibeg-1	endothelial_mural_16
Br1105_modhophp-1	neurons_ambiguous_2
Br1105_modjkefe-1	astrocytes_5
Br1105_modlndah-1	astrocytes_5
Br1105_modobama-1	neurons_ambiguous_22
Br1105_moehglke-1	neurons_ambiguous_1
Br1105_mofalchi-1	astrocytes_5
Br1105_mofhodoi-1	astrocytes_5
Br1105_mofncjpe-1	neurons_ambiguous_1
Br1105_mogbajnl-1	excitatory_26
Br1105_mognecfj-1	astrocytes_5
Br1105_mogpkeal-1	astrocytes_5
Br1105_mohbmmff-1	neurons_ambiguous_2
Br1105_mohkiaff-1	OPCs_27
Br1105_moiinlea-1	neurons_ambiguous_13
Br1105_moimliap-1	oligodendrocytes_10
Br1105_moinacog-1	endothelial_mural_16
Br1105_moinhgne-1	endothelial_mural_16
Br1105_moiodjep-1	astrocytes_5
Br1105_moiofhkc-1	astrocytes_5
Br1105_mojdkgfa-1	neurons_ambiguous_1
Br1105_mojicgcd-1	neurons_ambiguous_3
Br1105_mojikgll-1	astrocytes_5
Br1105_mojlhobh-1	endothelial_mural_16
Br1105_mojobgbg-1	endothelial_mural_16
Br1105_mojocacb-1	endothelial_mural_16
Br1105_mojppnkk-1	astrocytes_5
Br1105_mokjmien-1	astrocytes_5
Br1105_molboocn-1	neurons_ambiguous_2
Br1105_moleobba-1	endothelial_mural_16
Br1105_molfmbkc-1	endothelial_mural_16
Br1105_molilpdb-1	inhibitory_4
Br1105_momjnapc-1	neurons_ambiguous_3
Br1105_momlihph-1	endothelial_mural_16
Br1105_momlnlin-1	endothelial_mural_16
Br1105_momloggp-1	neurons_ambiguous_3
Br1105_mommflad-1	endothelial_mural_16
Br1105_momodeok-1	endothelial_mural_16
Br1105_monbmeha-1	inhibitory_25
Br1105_monmojcd-1	endothelial_mural_16
Br1105_mooebohj-1	NE
Br1105_mooenbgd-1	endothelial_mural_16
Br1105_moohihac-1	neurons_ambiguous_3
Br1105_mopciccj-1	endothelial_mural_16
Br1105_mopenjee-1	neurons_ambiguous_3
Br1105_mopigkjn-1	endothelial_mural_16
Br1105_mopmhbjn-1	endothelial_mural_16
Br1105_mopofikh-1	neurons_ambiguous_13
Br1105_mpaejidb-1	neurons_ambiguous_3
Br1105_mpafbcmj-1	endothelial_mural_16
Br1105_mpahmdaf-1	endothelial_mural_16
Br1105_mpaiembc-1	endothelial_mural_16
Br1105_mpaikimp-1	neurons_ambiguous_3
Br1105_mpapbpnf-1	inhibitory_4
Br1105_mpbaocep-1	endothelial_mural_16
Br1105_mpbjjolf-1	astrocytes_5
Br1105_mpbkcnof-1	endothelial_mural_16
Br1105_mpcakdjj-1	astrocytes_5
Br1105_mpcbgpdi-1	astrocytes_5
Br1105_mpcjbnpi-1	endothelial_mural_16
Br1105_mpdadjpj-1	endothelial_mural_16
Br1105_mpdbkgcb-1	astrocytes_5
Br1105_mpddchom-1	endothelial_mural_16
Br1105_mpddjmbf-1	inhibitory_4
Br1105_mpdfekok-1	NE
Br1105_mpdinocf-1	endothelial_mural_16
Br1105_mpdjbipe-1	astrocytes_5
Br1105_mpdjenej-1	endothelial_mural_16
Br1105_mpdkdnlf-1	astrocytes_5
Br1105_mpeecoii-1	endothelial_mural_16
Br1105_mpehdlaa-1	neurons_ambiguous_13
Br1105_mpfeglmh-1	NE
Br1105_mpflmdkb-1	endothelial_mural_16
Br1105_mpfodkik-1	astrocytes_5
Br1105_mpghacji-1	excitatory_26
Br1105_mpghlmhl-1	astrocytes_5
Br1105_mpghngkm-1	astrocytes_5
Br1105_mpgjbhcb-1	inhibitory_4
Br1105_mpgknblk-1	astrocytes_5
Br1105_mpgkpnog-1	astrocytes_5
Br1105_mpgnpfae-1	astrocytes_5
Br1105_mphaghgf-1	astrocytes_5
Br1105_mphdejno-1	NE
Br1105_mphekjkc-1	neurons_ambiguous_3
Br1105_mphgdgmn-1	neurons_ambiguous_3
Br1105_mphkekje-1	inhibitory_4
Br1105_mphlahne-1	endothelial_mural_16
Br1105_mphmhnlk-1	inhibitory_4
Br1105_mphmjoec-1	astrocytes_5
Br1105_mpiibonl-1	endothelial_mural_16
Br1105_mpimcnmn-1	inhibitory_4
Br1105_mpimkidc-1	inhibitory_17
Br1105_mpindlnb-1	astrocytes_5
Br1105_mpipjnba-1	neurons_ambiguous_2
Br1105_mpjcfdph-1	astrocytes_5
Br1105_mpjendhb-1	astrocytes_5
Br1105_mpjmcanl-1	neurons_ambiguous_13
Br1105_mpkedako-1	endothelial_mural_16
Br1105_mpkfbdpo-1	inhibitory_4
Br1105_mpkmoelg-1	oligodendrocytes_10
Br1105_mpknhckb-1	inhibitory_4
Br1105_mplekiak-1	neurons_ambiguous_22
Br1105_mplicfem-1	neurons_ambiguous_3
Br1105_mpmjcoba-1	endothelial_mural_16
Br1105_mpmjibbo-1	endothelial_mural_16
Br1105_mpmpamkl-1	neurons_ambiguous_13
Br1105_mpnlkhdj-1	endothelial_mural_16
Br1105_mpofcmkg-1	endothelial_mural_16
Br1105_mpoihlim-1	endothelial_mural_16
Br1105_mponimki-1	NE
Br1105_mppcejkp-1	inhibitory_4
Br1105_naaamjcl-1	endothelial_mural_16
Br1105_naabggob-1	neurons_ambiguous_13
Br1105_naaeggll-1	inhibitory_4
Br1105_naalbpik-1	neurons_ambiguous_3
Br1105_naandiik-1	endothelial_mural_16
Br1105_nabacjap-1	endothelial_mural_16
Br1105_nabcdiak-1	endothelial_mural_16
Br1105_nabfleba-1	endothelial_mural_16
Br1105_nabjobgl-1	neurons_ambiguous_3
Br1105_nablikak-1	neurons_ambiguous_3
Br1105_nabmdabp-1	inhibitory_4
Br1105_nabngdhl-1	oligodendrocytes_10
Br1105_nacgjmkk-1	astrocytes_5
Br1105_nacidapi-1	NE
Br1105_nacjeigh-1	endothelial_mural_16
Br1105_naclkmbj-1	endothelial_mural_16
Br1105_nacmdnjl-1	astrocytes_5
Br1105_nacmledf-1	endothelial_mural_16
Br1105_nacmnjle-1	endothelial_mural_16
Br1105_nadahkbj-1	NE
Br1105_nadbdcai-1	inhibitory_4
Br1105_nadknoac-1	neurons_ambiguous_13
Br1105_nadnchgk-1	astrocytes_5
Br1105_nadpdchb-1	neurons_ambiguous_13
Br1105_naedfeea-1	astrocytes_5
Br1105_nagebbkk-1	neurons_ambiguous_22
Br1105_naghadlp-1	neurons_ambiguous_1
Br1105_nagicjid-1	neurons_ambiguous_3
Br1105_nagllopp-1	oligodendrocytes_10
Br1105_nagodlkg-1	excitatory_26
Br1105_nahfjffb-1	astrocytes_5
Br1105_nahgholm-1	astrocytes_5
Br1105_nahincmp-1	neurons_ambiguous_13
Br1105_nahjehfi-1	astrocytes_5
Br1105_nahlolom-1	neurons_ambiguous_13
Br1105_nahombgd-1	NE
Br1105_naiajdld-1	neurons_ambiguous_13
Br1105_naiiadmi-1	neurons_ambiguous_13
Br1105_nailjoie-1	endothelial_mural_16
Br1105_najemboo-1	inhibitory_4
Br1105_najgjiei-1	oligodendrocytes_9
Br1105_najlmdij-1	inhibitory_4
Br1105_nakcelcg-1	astrocytes_5
Br1105_nakmbcgp-1	astrocytes_5
Br1105_nakojbok-1	neurons_ambiguous_13
Br1105_nalbampf-1	neurons_ambiguous_1
Br1105_nalfgkjg-1	inhibitory_25
Br1105_nalkcljb-1	astrocytes_5
Br1105_namekdbl-1	astrocytes_5
Br1105_namfhnjb-1	inhibitory_14
Br1105_namkdnhp-1	inhibitory_25
Br1105_nanaingf-1	neurons_ambiguous_1
Br1105_nanbcflc-1	endothelial_mural_16
Br1105_nanenabm-1	neurons_ambiguous_1
Br1105_nanhbmpo-1	astrocytes_5
Br1105_nanhphna-1	inhibitory_4
Br1105_nanpjmki-1	endothelial_mural_16
Br1105_naodochk-1	endothelial_mural_16
Br1105_naofbmll-1	endothelial_mural_16
Br1105_naofhage-1	endothelial_mural_16
Br1105_napejodi-1	neurons_ambiguous_13
Br1105_napgpkik-1	endothelial_mural_16
Br1105_napjldgd-1	endothelial_mural_16
Br1105_napmjehd-1	neurons_ambiguous_1
Br1105_nbaelela-1	endothelial_mural_16
Br1105_nbahnogn-1	astrocytes_5
Br1105_nbajofol-1	neurons_ambiguous_1
Br1105_nbakhjnc-1	endothelial_mural_16
Br1105_nbbejmgf-1	endothelial_mural_16
Br1105_nbbgnajc-1	neurons_ambiguous_22
Br1105_nbblabma-1	endothelial_mural_16
Br1105_nbccbpjp-1	neurons_ambiguous_3
Br1105_nbcdflpm-1	astrocytes_5
Br1105_nbcinfna-1	endothelial_mural_16
Br1105_nbcjedil-1	astrocytes_5
Br1105_nbckhmbb-1	oligodendrocytes_10
Br1105_nbdfaapn-1	endothelial_mural_16
Br1105_nbdkmkep-1	endothelial_mural_16
Br1105_nbdloaon-1	endothelial_mural_16
Br1105_nbdoelld-1	endothelial_mural_16
Br1105_nbecmnkp-1	astrocytes_5
Br1105_nbedpinh-1	neurons_ambiguous_2
Br1105_nbefbbjp-1	endothelial_mural_16
Br1105_nbefpoef-1	astrocytes_5
Br1105_nbehkalp-1	neurons_ambiguous_3
Br1105_nbemhmlm-1	endothelial_mural_16
Br1105_nbfbejei-1	neurons_ambiguous_2
Br1105_nbffkjoh-1	astrocytes_5
Br1105_nbfkkomd-1	astrocytes_5
Br1105_nbflcoaf-1	astrocytes_5
Br1105_nbgfmcgg-1	astrocytes_5
Br1105_nbhliane-1	neurons_ambiguous_13
Br1105_nbhondmo-1	astrocytes_5
Br1105_nbihkobc-1	excitatory_26
Br1105_nbihnleh-1	neurons_ambiguous_3
Br1105_nbimbhab-1	inhibitory_4
Br1105_nbimlnen-1	inhibitory_4
Br1105_nbiodbfh-1	inhibitory_4
Br1105_nbiodnoc-1	astrocytes_5
Br1105_nbjebjjo-1	astrocytes_5
Br1105_nbjedbgm-1	endothelial_mural_16
Br1105_nbjfmhoi-1	neurons_ambiguous_13
Br1105_nbjhdjge-1	endothelial_mural_16
Br1105_nbjlmnoo-1	neurons_ambiguous_2
Br1105_nbknloho-1	neurons_ambiguous_13
Br1105_nbkpggnj-1	astrocytes_5
Br1105_nblibapj-1	astrocytes_5
Br1105_nblihogh-1	astrocytes_5
Br1105_nbljdhfc-1	astrocytes_5
Br1105_nbmcppfc-1	neurons_ambiguous_3
Br1105_nbmfnlno-1	astrocytes_5
Br1105_nbmifife-1	astrocytes_5
Br1105_nbnedkli-1	astrocytes_5
Br1105_nbnlpahi-1	endothelial_mural_16
Br1105_nbnncdld-1	neurons_ambiguous_1
Br1105_nbohdjcg-1	astrocytes_5
Br1105_nbolehmp-1	neurons_ambiguous_3
Br1105_nboockdn-1	neurons_ambiguous_2
Br1105_nbpcjmmi-1	endothelial_mural_16
Br1105_nbpndkhl-1	endothelial_mural_16
Br1105_ncakiecp-1	NE
Br1105_ncannehg-1	endothelial_mural_16
Br1105_ncaoejmm-1	endothelial_mural_16
Br1105_ncaolfco-1	neurons_ambiguous_3
Br1105_ncaolfhd-1	inhibitory_4
Br1105_ncbcogan-1	endothelial_mural_16
Br1105_ncbdkcpn-1	neurons_ambiguous_13
Br1105_ncbeoddi-1	neurons_ambiguous_3
Br1105_ncbihgmc-1	neurons_ambiguous_1
Br1105_ncbildmi-1	endothelial_mural_16
Br1105_ncbnmncp-1	endothelial_mural_16
Br1105_ncbphpjo-1	neurons_ambiguous_1
Br1105_nccaldkl-1	neurons_ambiguous_13
Br1105_nccanphb-1	neurons_ambiguous_13
Br1105_nccdmcml-1	endothelial_mural_16
Br1105_ncciffgi-1	neurons_ambiguous_13
Br1105_nccjdbel-1	neurons_ambiguous_3
Br1105_ncdaogpb-1	endothelial_mural_16
Br1105_ncdcined-1	inhibitory_4
Br1105_nceeblln-1	endothelial_mural_16
Br1105_ncehdfkc-1	endothelial_mural_16
Br1105_ncejmbkp-1	neurons_ambiguous_3
Br1105_ncfbpknd-1	neurons_ambiguous_1
Br1105_ncfjnmop-1	endothelial_mural_16
Br1105_ncfogcpf-1	endothelial_mural_16
Br1105_ncfoldpn-1	oligodendrocytes_10
Br1105_ncganopc-1	NE
Br1105_ncggbobm-1	endothelial_mural_16
Br1105_ncgimkkk-1	endothelial_mural_16
Br1105_ncgjoaik-1	inhibitory_4
Br1105_ncgmmljb-1	endothelial_mural_16
Br1105_ncgncglg-1	endothelial_mural_16
Br1105_ncgpdkkk-1	endothelial_mural_16
Br1105_nciejmip-1	endothelial_mural_16
