gene	prop_nonzero	cluster	source
NEFL	0.748241621845263	Astro_2_APOE	Otero22
NEFL	0.630169358014967	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NEFL	0.992545799115603	LC.1	Otero22
NEFL	0.403839317454675	Oligo_2	Otero22
NEFL	0.513379073756432	Oligo_3	Otero22
NEFL	0.530487804878049	Vascular	Otero22
NNAT	0.00718645142540093	Oligo_1	Otero22
NNAT	0.0388457269700333	Astro_1	Otero22
NNAT	0.281193110208654	ACHE_SERT_SLC17A6_Npeps	Otero22
NNAT	0.184857261067439	Astro_2_APOE	Otero22
NNAT	0.0673493501378496	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NNAT	0.204801010739103	LC.1	Otero22
NNAT	0.036674961488328	Oligo_2	Otero22
NNAT	0.0749571183533448	Oligo_3	Otero22
NNAT	0.102351916376307	Vascular	Otero22
NOS1	0.00533699701445217	Oligo_1	York21
NOS1	0.0209027007029227	Astro_1	York21
NOS1	0.146618120711385	ACHE_SERT_SLC17A6_Npeps	York21
NOS1	0.0577989242863053	Astro_2_APOE	York21
NOS1	0.041453328081922	ACHE_SERT_SLC17A6_ADCYAP1	York21
NOS1	0.10840176879343	LC.1	York21
NOS1	0.0223960184856026	Oligo_2	York21
NOS1	0.0367066895368782	Oligo_3	York21
NOS1	0.029616724738676	Vascular	York21
NOVA2	0.00491426457766387	Oligo_1	Otero22
NOVA2	0.021827598964114	Astro_1	Otero22
NOVA2	0.146548102506652	ACHE_SERT_SLC17A6_Npeps	Otero22
NOVA2	0.0622258998758792	Astro_2_APOE	Otero22
NOVA2	0.0403702244978338	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NOVA2	0.182817435249526	LC.1	Otero22
NOVA2	0.0197298258087451	Oligo_2	Otero22
NOVA2	0.0433962264150943	Oligo_3	Otero22
NOVA2	0.0376742160278746	Vascular	Otero22
NR1D2	0.0053898385690507	Oligo_1	Otero22
NR1D2	0.0236773954864965	Astro_1	Otero22
NR1D2	0.149698921719647	ACHE_SERT_SLC17A6_Npeps	Otero22
NR1D2	0.0833678113363674	Astro_2_APOE	Otero22
NR1D2	0.0376132335565183	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NR1D2	0.138218572331017	LC.1	Otero22
NR1D2	0.0361417229529565	Oligo_2	Otero22
NR1D2	0.0900514579759863	Oligo_3	Otero22
NR1D2	0.0566202090592334	Vascular	Otero22
NRIP1	0.0029855478348173	Oligo_1	Otero22
NRIP1	0.0148908620051794	Astro_1	Otero22
NRIP1	0.07043831396163	ACHE_SERT_SLC17A6_Npeps	Otero22
NRIP1	0.0477451386015722	Astro_2_APOE	Otero22
NRIP1	0.0224497833792832	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NRIP1	0.107643714466203	LC.1	Otero22
NRIP1	0.0196113283564403	Oligo_2	Otero22
NRIP1	0.0550600343053173	Oligo_3	Otero22
NRIP1	0.0341898954703833	Vascular	Otero22
NSG2	0.0265793019630638	Oligo_1	Otero22
NSG2	0.10913799482057	Astro_1	Otero22
NSG2	0.703472902954768	ACHE_SERT_SLC17A6_Npeps	Otero22
NSG2	0.364004964832437	Astro_2_APOE	Otero22
NSG2	0.259058684521465	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
NSG2	0.736576121288692	LC.1	Otero22
NSG2	0.108839909941936	Oligo_2	Otero22
NSG2	0.219382504288165	Oligo_3	Otero22
NSG2	0.165287456445993	Vascular	Otero22
OCIAD1	0.022272715263283	Oligo_1	Otero22
OCIAD1	0.0900850906400296	Astro_1	Otero22
OCIAD1	0.578420389301218	ACHE_SERT_SLC17A6_Npeps	Otero22
OCIAD1	0.321638394704179	Astro_2_APOE	Otero22
OCIAD1	0.183339897597479	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
OCIAD1	0.613013265950726	LC.1	Otero22
OCIAD1	0.126318284156891	Oligo_2	Otero22
OCIAD1	0.333790737564322	Oligo_3	Otero22
OCIAD1	0.19359756097561	Vascular	Otero22
OLFM1	0.021770720494597	Oligo_1	Otero22
OLFM1	0.101276359600444	Astro_1	Otero22
OLFM1	0.4997899453858	ACHE_SERT_SLC17A6_Npeps	Otero22
OLFM1	0.29573851882499	Astro_2_APOE	Otero22
OLFM1	0.145135880267822	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
OLFM1	0.424131396083386	LC.1	Otero22
OLFM1	0.0950942054745823	Oligo_2	Otero22
OLFM1	0.166380789022298	Oligo_3	Otero22
OLFM1	0.152439024390244	Vascular	Otero22
PALM	0.0190493804327723	Oligo_1	Otero22
PALM	0.0940621531631521	Astro_1	Otero22
PALM	0.260607758017084	ACHE_SERT_SLC17A6_Npeps	Otero22
PALM	0.213777410012412	Astro_2_APOE	Otero22
PALM	0.0942300118156755	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PALM	0.308149084017688	LC.1	Otero22
PALM	0.088636094323972	Oligo_2	Otero22
PALM	0.180617495711835	Oligo_3	Otero22
PALM	0.136106271777003	Vascular	Otero22
PCDH19	0.00467647758197046	Oligo_1	Otero22
PCDH19	0.0228449870514243	Astro_1	Otero22
PCDH19	0.158941324744434	ACHE_SERT_SLC17A6_Npeps	Otero22
PCDH19	0.0678113363673976	Astro_2_APOE	Otero22
PCDH19	0.0462780622292241	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PCDH19	0.305243209096652	LC.1	Otero22
PCDH19	0.019552079630288	Oligo_2	Otero22
PCDH19	0.0375643224699828	Oligo_3	Otero22
PCDH19	0.0331010452961672	Vascular	Otero22
PEG3	0.0515469365108722	Oligo_1	Otero22
PEG3	0.221975582685905	Astro_1	Otero22
PEG3	0.862484245903935	ACHE_SERT_SLC17A6_Npeps	Otero22
PEG3	0.574803475382706	Astro_2_APOE	Otero22
PEG3	0.429007483261126	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PEG3	0.868224889450411	LC.1	Otero22
PEG3	0.215783860646996	Oligo_2	Otero22
PEG3	0.363979416809605	Oligo_3	Otero22
PEG3	0.304660278745645	Vascular	Otero22
PER1	0.00446511136357632	Oligo_1	York21
PER1	0.0249722530521643	Astro_1	York21
PER1	0.0737991877888251	ACHE_SERT_SLC17A6_Npeps	York21
PER1	0.0773272652047993	Astro_2_APOE	York21
PER1	0.0237298148877511	ACHE_SERT_SLC17A6_ADCYAP1	York21
PER1	0.0965255843335439	LC.1	York21
PER1	0.0217442824979263	Oligo_2	York21
PER1	0.0435677530017153	Oligo_3	York21
PER1	0.0620644599303136	Vascular	York21
PGRMC1	0.0369626674416761	Oligo_1	Otero22
PGRMC1	0.144746577876434	Astro_1	Otero22
PGRMC1	0.748844699621902	ACHE_SERT_SLC17A6_Npeps	Otero22
PGRMC1	0.440173769135292	Astro_2_APOE	Otero22
PGRMC1	0.31114612051989	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PGRMC1	0.837523689197726	LC.1	Otero22
PGRMC1	0.197949994075127	Oligo_2	Otero22
PGRMC1	0.518867924528302	Oligo_3	Otero22
PGRMC1	0.259364111498258	Vascular	Otero22
PILRB	0.00245713228883194	Oligo_1	Otero22
PILRB	0.00989641139474658	Astro_1	Otero22
PILRB	0.0638566027167063	ACHE_SERT_SLC17A6_Npeps	Otero22
PILRB	0.0335539925527513	Astro_2_APOE	Otero22
PILRB	0.0171327294210319	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PILRB	0.0577384712571068	LC.1	Otero22
PILRB	0.0110202630643441	Oligo_2	Otero22
PILRB	0.0281303602058319	Oligo_3	Otero22
PILRB	0.023301393728223	Vascular	Otero22
PINK1	0.0443340643081719	Oligo_1	York21
PINK1	0.168793932667407	Astro_1	York21
PINK1	0.635625262568268	ACHE_SERT_SLC17A6_Npeps	York21
PINK1	0.433553992552751	Astro_2_APOE	York21
PINK1	0.241630563213864	ACHE_SERT_SLC17A6_ADCYAP1	York21
PINK1	0.729753632343651	LC.1	York21
PINK1	0.196883517004384	Oligo_2	York21
PINK1	0.310977701543739	Oligo_3	York21
PINK1	0.267421602787456	Vascular	York21
PLD1	0.00229860762503633	Oligo_1	York21
PLD1	0.00591934887162412	Astro_1	York21
PLD1	0.0256266629323624	ACHE_SERT_SLC17A6_Npeps	York21
PLD1	0.0183698800165494	Astro_2_APOE	York21
PLD1	0.00994486018117369	ACHE_SERT_SLC17A6_ADCYAP1	York21
PLD1	0.0243840808591282	LC.1	York21
PLD1	0.0262471856855078	Oligo_2	York21
PLD1	0.1	Oligo_3	York21
PLD1	0.0161149825783972	Vascular	York21
PLPPR4	0.00346112182620413	Oligo_1	Otero22
PLPPR4	0.0184054753977063	Astro_1	Otero22
PLPPR4	0.17945665873127	ACHE_SERT_SLC17A6_Npeps	Otero22
PLPPR4	0.0635912287960281	Astro_2_APOE	Otero22
PLPPR4	0.0401732965734541	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PLPPR4	0.18660770688566	LC.1	Otero22
PLPPR4	0.0178338665718687	Oligo_2	Otero22
PLPPR4	0.0409948542024014	Oligo_3	Otero22
PLPPR4	0.0344076655052265	Vascular	Otero22
PNMA8A	0.0143993236281011	Oligo_1	Otero22
PNMA8A	0.0620606733259341	Astro_1	Otero22
PNMA8A	0.554544181487187	ACHE_SERT_SLC17A6_Npeps	Otero22
PNMA8A	0.251303268514688	Astro_2_APOE	Otero22
PNMA8A	0.154194564789287	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PNMA8A	0.610739102969046	LC.1	Otero22
PNMA8A	0.07121696883517	Oligo_2	Otero22
PNMA8A	0.171183533447684	Oligo_3	Otero22
PNMA8A	0.113240418118467	Vascular	Otero22
PPME1	0.00927369283204312	Oligo_1	York21
PPME1	0.0423603403625601	Astro_1	York21
PPME1	0.295546842178967	ACHE_SERT_SLC17A6_Npeps	York21
PPME1	0.128961522548614	Astro_2_APOE	York21
PPME1	0.081725088617566	ACHE_SERT_SLC17A6_ADCYAP1	York21
PPME1	0.42905874921036	LC.1	York21
PPME1	0.0446735395189003	Oligo_2	York21
PPME1	0.107032590051458	Oligo_3	York21
PPME1	0.0683797909407665	Vascular	York21
PPP1CB	0.0289043303653993	Oligo_1	Otero22
PPP1CB	0.123658897521273	Astro_1	Otero22
PPP1CB	0.520025206553704	ACHE_SERT_SLC17A6_Npeps	Otero22
PPP1CB	0.34857261067439	Astro_2_APOE	Otero22
PPP1CB	0.175364316660102	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PPP1CB	0.550221099178774	LC.1	Otero22
PPP1CB	0.145040881621045	Oligo_2	Otero22
PPP1CB	0.315608919382504	Oligo_3	Otero22
PPP1CB	0.220165505226481	Vascular	Otero22
PPP2CB	0.0363814103410922	Oligo_1	Otero22
PPP2CB	0.151590825009249	Astro_1	Otero22
PPP2CB	0.584932082341409	ACHE_SERT_SLC17A6_Npeps	Otero22
PPP2CB	0.423417459660736	Astro_2_APOE	Otero22
PPP2CB	0.211697518708153	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PPP2CB	0.67820593809223	LC.1	Otero22
PPP2CB	0.192973101078327	Oligo_2	Otero22
PPP2CB	0.387650085763293	Oligo_3	Otero22
PPP2CB	0.256968641114983	Vascular	Otero22
PRICKLE2	0.00417448281328437	Oligo_1	Otero22
PRICKLE2	0.0211801701812801	Astro_1	Otero22
PRICKLE2	0.110418708864305	ACHE_SERT_SLC17A6_Npeps	Otero22
PRICKLE2	0.0700868845676458	Astro_2_APOE	Otero22
PRICKLE2	0.0282591571484837	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
PRICKLE2	0.0787113076437145	LC.1	Otero22
PRICKLE2	0.0196113283564403	Oligo_2	Otero22
PRICKLE2	0.0420240137221269	Oligo_3	Otero22
PRICKLE2	0.0387630662020906	Vascular	Otero22
PRMT1	0.0105683109197073	Oligo_1	York21
PRMT1	0.0482796892341842	Astro_1	York21
PRMT1	0.305909536479485	ACHE_SERT_SLC17A6_Npeps	York21
PRMT1	0.152254861398428	Astro_2_APOE	York21
PRMT1	0.0836943678613627	ACHE_SERT_SLC17A6_ADCYAP1	York21
PRMT1	0.381301326595073	LC.1	York21
PRMT1	0.0593672236046925	Oligo_2	York21
PRMT1	0.14819897084048	Oligo_3	York21
PRMT1	0.103658536585366	Vascular	York21
PRNP	0.058918333377368	Oligo_1	York21
PRNP	0.222623011468738	Astro_1	York21
PRNP	0.810040610558745	ACHE_SERT_SLC17A6_Npeps	York21
PRNP	0.565990897807199	Astro_2_APOE	York21
PRNP	0.391985033477747	ACHE_SERT_SLC17A6_ADCYAP1	York21
PRNP	0.830322173089071	LC.1	York21
PRNP	0.26525654698424	Oligo_2	York21
PRNP	0.596912521440823	Oligo_3	York21
PRNP	0.344729965156794	Vascular	York21
RAB1A	0.0182567571137943	Oligo_1	Otero22
RAB1A	0.0831483536810951	Astro_1	Otero22
RAB1A	0.484035849320823	ACHE_SERT_SLC17A6_Npeps	Otero22
RAB1A	0.269218038891187	Astro_2_APOE	Otero22
RAB1A	0.1463174478141	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RAB1A	0.58547062539482	LC.1	Otero22
RAB1A	0.0991231188529447	Oligo_2	Otero22
RAB1A	0.234476843910806	Oligo_3	Otero22
RAB1A	0.163327526132404	Vascular	Otero22
RAC1	0.0671087743401411	Oligo_1	Otero22
RAC1	0.244173140954495	Astro_1	Otero22
RAC1	0.695210754796247	ACHE_SERT_SLC17A6_Npeps	Otero22
RAC1	0.536574265618535	Astro_2_APOE	Otero22
RAC1	0.304056715242221	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RAC1	0.76424510423247	LC.1	Otero22
RAC1	0.345360824742268	Oligo_2	Otero22
RAC1	0.5852487135506	Oligo_3	Otero22
RAC1	0.40831881533101	Vascular	Otero22
REEP1	0.0171206636899258	Oligo_1	Otero22
REEP1	0.0796337402885683	Astro_1	Otero22
REEP1	0.496148998739672	ACHE_SERT_SLC17A6_Npeps	Otero22
REEP1	0.235995035167563	Astro_2_APOE	Otero22
REEP1	0.180681370618354	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
REEP1	0.725331648768162	LC.1	Otero22
REEP1	0.0785638108780661	Oligo_2	Otero22
REEP1	0.149056603773585	Oligo_3	Otero22
REEP1	0.126088850174216	Vascular	Otero22
RELL2	0.00467647758197046	Oligo_1	Otero22
RELL2	0.019700332963374	Astro_1	Otero22
RELL2	0.191709844559585	ACHE_SERT_SLC17A6_Npeps	Otero22
RELL2	0.0635084815887464	Astro_2_APOE	Otero22
RELL2	0.0476565576998818	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RELL2	0.253948199620973	LC.1	Otero22
RELL2	0.017419125488802	Oligo_2	Otero22
RELL2	0.0404802744425386	Oligo_3	Otero22
RELL2	0.0383275261324042	Vascular	Otero22
RETREG1	0.0133689133134297	Oligo_1	Otero22
RETREG1	0.0526267110617832	Astro_1	Otero22
RETREG1	0.275381599215796	ACHE_SERT_SLC17A6_Npeps	Otero22
RETREG1	0.149193214729003	Astro_2_APOE	Otero22
RETREG1	0.0879283182355258	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RETREG1	0.408338597599495	LC.1	Otero22
RETREG1	0.0902950586562389	Oligo_2	Otero22
RETREG1	0.242881646655232	Oligo_3	Otero22
RETREG1	0.087979094076655	Vascular	Otero22
RHEB	0.0190493804327723	Oligo_1	Otero22
RHEB	0.0928597854236034	Astro_1	Otero22
RHEB	0.50931242122952	ACHE_SERT_SLC17A6_Npeps	Otero22
RHEB	0.300661977658254	Astro_2_APOE	Otero22
RHEB	0.156754627806223	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RHEB	0.677953253316488	LC.1	Otero22
RHEB	0.0985898803175732	Oligo_2	Otero22
RHEB	0.207890222984563	Oligo_3	Otero22
RHEB	0.171602787456446	Vascular	Otero22
RMND5A	0.00634098655182435	Oligo_1	Otero22
RMND5A	0.0244173140954495	Astro_1	Otero22
RMND5A	0.135345189749335	ACHE_SERT_SLC17A6_Npeps	Otero22
RMND5A	0.0839056681836988	Astro_2_APOE	Otero22
RMND5A	0.0348562426152028	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RMND5A	0.130132659507265	LC.1	Otero22
RMND5A	0.0364972153098708	Oligo_2	Otero22
RMND5A	0.0974271012006861	Oligo_3	Otero22
RMND5A	0.048780487804878	Vascular	Otero22
RNF11	0.0318106158683188	Oligo_1	Otero22
RNF11	0.137439881613023	Astro_1	Otero22
RNF11	0.652499649908976	ACHE_SERT_SLC17A6_Npeps	Otero22
RNF11	0.383740173769135	Astro_2_APOE	Otero22
RNF11	0.235919653406853	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RNF11	0.691724573594441	LC.1	Otero22
RNF11	0.165066951060552	Oligo_2	Otero22
RNF11	0.324185248713551	Oligo_3	Otero22
RNF11	0.219729965156794	Vascular	Otero22
RPL13A	0.133609870802399	Oligo_1	Otero22
RPL13A	0.424343322234554	Astro_1	Otero22
RPL13A	0.797647388320963	ACHE_SERT_SLC17A6_Npeps	Otero22
RPL13A	0.780140670252379	Astro_2_APOE	Otero22
RPL13A	0.401142181961402	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RPL13A	0.796967782691093	LC.1	Otero22
RPL13A	0.570446735395189	Oligo_2	Otero22
RPL13A	0.780617495711835	Oligo_3	Otero22
RPL13A	0.673780487804878	Vascular	Otero22
RPL31	0.110570952997437	Oligo_1	Otero22
RPL31	0.367092119866815	Astro_1	Otero22
RPL31	0.779022545861924	ACHE_SERT_SLC17A6_Npeps	Otero22
RPL31	0.75142738932561	Astro_2_APOE	Otero22
RPL31	0.351319417093344	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RPL31	0.7877447883765	LC.1	Otero22
RPL31	0.513271714658135	Oligo_2	Otero22
RPL31	0.7221269296741	Oligo_3	Otero22
RPL31	0.60801393728223	Vascular	Otero22
RPL34	0.15667520938466	Oligo_1	Otero22
RPL34	0.502219755826859	Astro_1	Otero22
RPL34	0.8404985296177	ACHE_SERT_SLC17A6_Npeps	Otero22
RPL34	0.843318163011998	Astro_2_APOE	Otero22
RPL34	0.440724694761717	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RPL34	0.844219835754896	LC.1	Otero22
RPL34	0.646699845953312	Oligo_2	Otero22
RPL34	0.823156089193825	Oligo_3	Otero22
RPL34	0.709712543554007	Vascular	Otero22
RPS4X	0.0732383946735713	Oligo_1	Otero22
RPS4X	0.258786533481317	Astro_1	Otero22
RPS4X	0.64066657330906	ACHE_SERT_SLC17A6_Npeps	Otero22
RPS4X	0.599586263963591	Astro_2_APOE	Otero22
RPS4X	0.267821977156361	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RPS4X	0.78433354390398	LC.1	Otero22
RPS4X	0.376584903424576	Oligo_2	Otero22
RPS4X	0.562607204116638	Oligo_3	Otero22
RPS4X	0.496733449477352	Vascular	Otero22
RPSA	0.0645195381648128	Oligo_1	Otero22
RPSA	0.217813540510544	Astro_1	Otero22
RPSA	0.627783223638146	ACHE_SERT_SLC17A6_Npeps	Otero22
RPSA	0.531733553992553	Astro_2_APOE	Otero22
RPSA	0.243304450571091	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RPSA	0.691345546430828	LC.1	Otero22
RPSA	0.349152743216021	Oligo_2	Otero22
RPSA	0.599828473413379	Oligo_3	Otero22
RPSA	0.414634146341463	Vascular	Otero22
RSAD1	0.00211366218394145	Oligo_1	York21
RSAD1	0.00749167591564928	Astro_1	York21
RSAD1	0.0492227979274611	ACHE_SERT_SLC17A6_Npeps	York21
RSAD1	0.0276375672321059	Astro_2_APOE	York21
RSAD1	0.0143757384797164	ACHE_SERT_SLC17A6_ADCYAP1	York21
RSAD1	0.0564750473783955	LC.1	York21
RSAD1	0.0101315321720583	Oligo_2	York21
RSAD1	0.0322469982847341	Oligo_3	York21
RSAD1	0.0152439024390244	Vascular	York21
RTN4	0.10903854791408	Oligo_1	Otero22
RTN4	0.348224195338513	Astro_1	Otero22
RTN4	0.928581431172105	ACHE_SERT_SLC17A6_Npeps	Otero22
RTN4	0.745055854364915	Astro_2_APOE	Otero22
RTN4	0.56075226467113	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
RTN4	0.945925457991156	LC.1	Otero22
RTN4	0.520440810522574	Oligo_2	Otero22
RTN4	0.864493996569468	Oligo_3	Otero22
RTN4	0.523954703832753	Vascular	Otero22
SARAF	0.0747972205342281	Oligo_1	Otero22
SARAF	0.282926378098409	Astro_1	Otero22
SARAF	0.894972692900154	ACHE_SERT_SLC17A6_Npeps	Otero22
SARAF	0.693090608191974	Astro_2_APOE	Otero22
SARAF	0.471642378889327	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SARAF	0.915350600126342	LC.1	Otero22
SARAF	0.31786941580756	Oligo_2	Otero22
SARAF	0.610806174957118	Oligo_3	Otero22
SARAF	0.433797909407665	Vascular	Otero22
SCD5	0.0664482549076594	Oligo_1	Otero22
SCD5	0.269977802441731	Astro_1	Otero22
SCD5	0.719577090043411	ACHE_SERT_SLC17A6_Npeps	Otero22
SCD5	0.63396772858916	Astro_2_APOE	Otero22
SCD5	0.295884206380465	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SCD5	0.72621604548326	LC.1	Otero22
SCD5	0.336058774736343	Oligo_2	Otero22
SCD5	0.650428816466552	Oligo_3	Otero22
SCD5	0.347560975609756	Vascular	Otero22
SCG2	0.0637004940685355	Oligo_1	Otero22
SCG2	0.274139844617092	Astro_1	Otero22
SCG2	0.909536479484666	ACHE_SERT_SLC17A6_Npeps	Otero22
SCG2	0.639925527513446	Astro_2_APOE	Otero22
SCG2	0.531803859787318	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SCG2	0.926089703095389	LC.1	Otero22
SCG2	0.228522336769759	Oligo_2	Otero22
SCG2	0.393653516295026	Oligo_3	Otero22
SCG2	0.35256968641115	Vascular	Otero22
SCOC	0.0374118206557637	Oligo_1	Otero22
SCOC	0.143266740658528	Astro_1	Otero22
SCOC	0.703612939364235	ACHE_SERT_SLC17A6_Npeps	Otero22
SCOC	0.444724865535788	Astro_2_APOE	Otero22
SCOC	0.260535643954313	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SCOC	0.795451674036639	LC.1	Otero22
SCOC	0.19800924280128	Oligo_2	Otero22
SCOC	0.484905660377358	Oligo_3	Otero22
SCOC	0.263066202090592	Vascular	Otero22
SERINC3	0.028772226478903	Oligo_1	Otero22
SERINC3	0.107473177950425	Astro_1	Otero22
SERINC3	0.562596275031508	ACHE_SERT_SLC17A6_Npeps	Otero22
SERINC3	0.316880430285478	Astro_2_APOE	Otero22
SERINC3	0.200374163056321	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SERINC3	0.687049905243209	LC.1	Otero22
SERINC3	0.15286171347316	Oligo_2	Otero22
SERINC3	0.348027444253859	Oligo_3	Otero22
SERINC3	0.216245644599303	Vascular	Otero22
SERPINI1	0.0233823879098523	Oligo_1	Otero22
SERPINI1	0.0822234554199038	Astro_1	Otero22
SERPINI1	0.60901834476964	ACHE_SERT_SLC17A6_Npeps	Otero22
SERPINI1	0.320107571369466	Astro_2_APOE	Otero22
SERPINI1	0.195844820795589	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SERPINI1	0.66595072646873	LC.1	Otero22
SERPINI1	0.162519255836	Oligo_2	Otero22
SERPINI1	0.517152658662093	Oligo_3	Otero22
SERPINI1	0.166811846689895	Vascular	Otero22
SEZ6L2	0.0374118206557637	Oligo_1	Otero22
SEZ6L2	0.155660377358491	Astro_1	Otero22
SEZ6L2	0.721607617980675	ACHE_SERT_SLC17A6_Npeps	Otero22
SEZ6L2	0.369962763756723	Astro_2_APOE	Otero22
SEZ6L2	0.30464749901536	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SEZ6L2	0.674289324068225	LC.1	Otero22
SEZ6L2	0.142967176205712	Oligo_2	Otero22
SEZ6L2	0.298970840480274	Oligo_3	Otero22
SEZ6L2	0.212761324041812	Vascular	Otero22
SIRPA	0.0171206636899258	Oligo_1	Otero22
SIRPA	0.0797262301146874	Astro_1	Otero22
SIRPA	0.274261307940064	ACHE_SERT_SLC17A6_Npeps	Otero22
SIRPA	0.214563508481589	Astro_2_APOE	Otero22
SIRPA	0.0869436786136274	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SIRPA	0.280353758686039	LC.1	Otero22
SIRPA	0.0793932930441996	Oligo_2	Otero22
SIRPA	0.188507718696398	Oligo_3	Otero22
SIRPA	0.10801393728223	Vascular	Otero22
SLC18B1	0.00642024888372216	Oligo_1	York21
SLC18B1	0.0360710321864595	Astro_1	York21
SLC18B1	0.0982355412407226	ACHE_SERT_SLC17A6_Npeps	York21
SLC18B1	0.108605709557302	Astro_2_APOE	York21
SLC18B1	0.0325915714848366	ACHE_SERT_SLC17A6_ADCYAP1	York21
SLC18B1	0.0951358180669615	LC.1	York21
SLC18B1	0.0287948809100604	Oligo_2	York21
SLC18B1	0.0439108061749571	Oligo_3	York21
SLC18B1	0.0555313588850174	Vascular	York21
SLC19A1	0.00314407249861291	Oligo_1	York21
SLC19A1	0.0123011468738439	Astro_1	York21
SLC19A1	0.0416608318162722	ACHE_SERT_SLC17A6_Npeps	York21
SLC19A1	0.0322714108398842	Astro_2_APOE	York21
SLC19A1	0.0151634501772351	ACHE_SERT_SLC17A6_ADCYAP1	York21
SLC19A1	0.0488945041061276	LC.1	York21
SLC19A1	0.0111387605166489	Oligo_2	York21
SLC19A1	0.0181818181818182	Oligo_3	York21
SLC19A1	0.0300522648083624	Vascular	York21
SLC3A2	0.0202118946339401	Oligo_1	York21
SLC3A2	0.0928597854236034	Astro_1	York21
SLC3A2	0.288054894272511	ACHE_SERT_SLC17A6_Npeps	York21
SLC3A2	0.235208936698386	Astro_2_APOE	York21
SLC3A2	0.0938361559669161	ACHE_SERT_SLC17A6_ADCYAP1	York21
SLC3A2	0.364371446620341	LC.1	York21
SLC3A2	0.0749496385827705	Oligo_2	York21
SLC3A2	0.138593481989708	Oligo_3	York21
SLC3A2	0.182491289198606	Vascular	York21
SLC6A8	0.0139501704140136	Oligo_1	Otero22
SLC6A8	0.0454125046244913	Astro_1	Otero22
SLC6A8	0.180016804369136	ACHE_SERT_SLC17A6_Npeps	Otero22
SLC6A8	0.125279271824576	Astro_2_APOE	Otero22
SLC6A8	0.0610476565576999	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SLC6A8	0.165003158559697	LC.1	Otero22
SLC6A8	0.0713947150136272	Oligo_2	Otero22
SLC6A8	0.175814751286449	Oligo_3	Otero22
SLC6A8	0.084712543554007	Vascular	Otero22
SLC7A2	0.00121535575576633	Oligo_1	York21
SLC7A2	0.00527192008879023	Astro_1	York21
SLC7A2	0.0178546422069738	ACHE_SERT_SLC17A6_Npeps	York21
SLC7A2	0.0294580057923045	Astro_2_APOE	York21
SLC7A2	0.00610476565576999	ACHE_SERT_SLC17A6_ADCYAP1	York21
SLC7A2	0.0131396083385976	LC.1	York21
SLC7A2	0.00693210095982936	Oligo_2	York21
SLC7A2	0.0121783876500858	Oligo_3	York21
SLC7A2	0.0211236933797909	Vascular	York21
SLC7A5	0.0191550635419694	Oligo_1	Otero22
SLC7A5	0.0704772475027747	Astro_1	Otero22
SLC7A5	0.255706483685758	ACHE_SERT_SLC17A6_Npeps	Otero22
SLC7A5	0.133305750930906	Astro_2_APOE	Otero22
SLC7A5	0.100433241433635	ACHE_SERT_SLC17A6_ADCYAP1	Otero22
SLC7A5	0.336702463676563	LC.1	Otero22
SLC7A5	0.0658253347553028	Oligo_2	Otero22
SLC7A5	0.095368782161235	Oligo_3	Otero22
