rn	WebDivLabel
Br2305L_jpbmghec-1	endothelial_mural_16
Br2305L_jpdaidoi-1	neurons_ambiguous_2
Br2305L_jpdconbf-1	neurons_ambiguous_2
Br2305L_jpdehfom-1	oligodendrocytes_10
Br2305L_jpdnmcpa-1	inhibitory_4
Br2305L_jpfjlgjm-1	endothelial_mural_16
Br2305L_jpgabfpa-1	inhibitory_4
Br2305L_jpgjdpeo-1	oligodendrocytes_10
Br2305L_jphchjab-1	inhibitory_14
Br2305L_jphdomil-1	inhibitory_4
Br2305L_jpheakhg-1	oligodendrocytes_10
Br2305L_jpikgamn-1	inhibitory_25
Br2305L_jpilcopn-1	oligodendrocytes_10
Br2305L_jpjbckja-1	inhibitory_4
Br2305L_jpjejhap-1	oligodendrocytes_10
Br2305L_jpjgipjb-1	oligodendrocytes_10
Br2305L_jpjjbflp-1	inhibitory_4
Br2305L_jpjkadae-1	oligodendrocytes_28
Br2305L_jpkpiilb-1	oligodendrocytes_10
Br2305L_jplemkpo-1	oligodendrocytes_10
Br2305L_jplhjgcb-1	astrocytes_5
Br2305L_jplnfmlo-1	oligodendrocytes_28
Br2305L_jplngiae-1	astrocytes_5
Br2305L_jpmfoebj-1	endothelial_mural_16
Br2305L_jpneaonf-1	endothelial_mural_16
Br2305L_jpoajban-1	oligodendrocytes_28
Br2305L_jpofbhfl-1	oligodendrocytes_9
Br2305L_jppdibda-1	inhibitory_25
Br2305L_jppdnkan-1	oligodendrocytes_10
Br2305L_jppegddg-1	oligodendrocytes_10
Br2305L_jppkchjb-1	astrocytes_5
Br2305L_jppllmlj-1	astrocytes_5
Br2305L_kaagkkeg-1	astrocytes_5
Br2305L_kaaojknl-1	endothelial_mural_16
Br2305L_kabgphon-1	oligodendrocytes_28
Br2305L_kabkdkof-1	endothelial_mural_16
Br2305L_kabooopj-1	endothelial_mural_16
Br2305L_kacfbkkd-1	astrocytes_5
Br2305L_kachkdap-1	oligodendrocytes_10
Br2305L_kacidnnc-1	astrocytes_5
Br2305L_kackpejh-1	oligodendrocytes_10
Br2305L_kaclllgc-1	endothelial_mural_16
Br2305L_kacmigob-1	oligodendrocytes_10
Br2305L_kadfedhl-1	oligodendrocytes_10
Br2305L_kadgfhdf-1	endothelial_mural_16
Br2305L_kadnfile-1	astrocytes_5
Br2305L_kaeipjah-1	endothelial_mural_16
Br2305L_kaekebel-1	endothelial_mural_16
Br2305L_kafaljpf-1	endothelial_mural_16
Br2305L_kafemkpa-1	oligodendrocytes_28
Br2305L_kafgfdkk-1	endothelial_mural_16
Br2305L_kafoimbb-1	endothelial_mural_16
Br2305L_kagcflbf-1	astrocytes_5
Br2305L_kagcglkf-1	inhibitory_4
Br2305L_kagejmim-1	endothelial_mural_16
Br2305L_kaggpofd-1	endothelial_mural_16
Br2305L_kaghmobk-1	endothelial_mural_16
Br2305L_kahgcglm-1	inhibitory_4
Br2305L_kahgiamd-1	endothelial_mural_16
Br2305L_kaijmbdi-1	inhibitory_4
Br2305L_kaiojljn-1	endothelial_mural_16
Br2305L_kajadkpn-1	endothelial_mural_16
Br2305L_kajamfhf-1	endothelial_mural_16
Br2305L_kajhnolk-1	endothelial_mural_16
Br2305L_kajianbp-1	OPCs_27
Br2305L_kajielbh-1	oligodendrocytes_10
Br2305L_kajihmjo-1	astrocytes_5
Br2305L_kakdblfh-1	oligodendrocytes_10
Br2305L_kakeiabe-1	oligodendrocytes_10
Br2305L_kakidbif-1	astrocytes_5
Br2305L_kakimdgc-1	endothelial_mural_16
Br2305L_kakjclbe-1	oligodendrocytes_10
Br2305L_kakjconp-1	inhibitory_25
Br2305L_kakokalm-1	neurons_ambiguous_2
Br2305L_kakpmbbo-1	inhibitory_4
Br2305L_kalfiibh-1	endothelial_mural_16
Br2305L_kalpmpfa-1	OPCs_27
Br2305L_kambpbma-1	oligodendrocytes_10
Br2305L_kamlhbfe-1	neurons_ambiguous_22
Br2305L_kancfgoa-1	oligodendrocytes_10
Br2305L_kangokjh-1	oligodendrocytes_10
Br2305L_kanndkdg-1	endothelial_mural_16
Br2305L_kaocgmmm-1	endothelial_mural_16
Br2305L_kaodgfog-1	oligodendrocytes_10
Br2305L_kaommjad-1	oligodendrocytes_10
Br2305L_kaophmdj-1	oligodendrocytes_28
Br2305L_kaopnakc-1	endothelial_mural_16
Br2305L_kapdahhn-1	astrocytes_5
Br2305L_kapmohmp-1	inhibitory_4
Br2305L_kapodlpf-1	oligodendrocytes_28
Br2305L_kapoipmf-1	endothelial_mural_16
Br2305L_kbadhpcd-1	oligodendrocytes_28
Br2305L_kbadnook-1	oligodendrocytes_28
Br2305L_kbaeckda-1	oligodendrocytes_28
Br2305L_kbahlmpf-1	endothelial_mural_16
Br2305L_kbanobmd-1	endothelial_mural_16
Br2305L_kbaoafmm-1	endothelial_mural_16
Br2305L_kbbajoce-1	neurons_ambiguous_18
Br2305L_kbbimpog-1	inhibitory_4
Br2305L_kbcbpfjg-1	endothelial_mural_16
Br2305L_kbchfjgc-1	inhibitory_4
Br2305L_kbcpglnp-1	oligodendrocytes_10
Br2305L_kbdbbiii-1	endothelial_mural_16
Br2305L_kbdfmbfl-1	endothelial_mural_16
Br2305L_kbdiciib-1	endothelial_mural_16
Br2305L_kbdlioke-1	endothelial_mural_16
Br2305L_kbdmbgag-1	neurons_ambiguous_3
Br2305L_kbdnpaab-1	oligodendrocytes_28
Br2305L_kbeghlbh-1	endothelial_mural_16
Br2305L_kbeilpld-1	oligodendrocytes_10
Br2305L_kbejfian-1	endothelial_mural_16
Br2305L_kbfaoogi-1	endothelial_mural_16
Br2305L_kbfehkfj-1	inhibitory_4
Br2305L_kbfeppml-1	oligodendrocytes_10
Br2305L_kbgehkkd-1	oligodendrocytes_28
Br2305L_kbhaaelg-1	endothelial_mural_16
Br2305L_kbhcbfkn-1	oligodendrocytes_28
Br2305L_kbhonlec-1	oligodendrocytes_12
Br2305L_kbiajfah-1	endothelial_mural_16
Br2305L_kbiejbaa-1	oligodendrocytes_28
Br2305L_kbihepgh-1	endothelial_mural_16
Br2305L_kbipgnol-1	endothelial_mural_16
Br2305L_kbjdcjlc-1	astrocytes_5
Br2305L_kbjdljik-1	oligodendrocytes_10
Br2305L_kbjegdjc-1	astrocytes_5
Br2305L_kbjemkcg-1	endothelial_mural_16
Br2305L_kbjmefce-1	endothelial_mural_16
Br2305L_kbkaafid-1	inhibitory_4
Br2305L_kbkmepad-1	endothelial_mural_16
Br2305L_kbkoeedg-1	endothelial_mural_16
Br2305L_kbkogmaf-1	endothelial_mural_16
Br2305L_kbkoickc-1	oligodendrocytes_12
Br2305L_kbkphblb-1	endothelial_mural_16
Br2305L_kblkbiei-1	endothelial_mural_16
Br2305L_kblpcifl-1	inhibitory_4
Br2305L_kbmdaldb-1	endothelial_mural_16
Br2305L_kbmghbko-1	inhibitory_4
Br2305L_kbnffped-1	endothelial_mural_16
Br2305L_kbnfmebj-1	inhibitory_4
Br2305L_kbnnopea-1	astrocytes_5
Br2305L_kbnobfep-1	inhibitory_4
Br2305L_kbnoddfo-1	inhibitory_4
Br2305L_kboanold-1	inhibitory_4
Br2305L_kbobgbmm-1	astrocytes_5
Br2305L_kbofennk-1	neurons_ambiguous_22
Br2305L_kboihhcc-1	endothelial_mural_16
Br2305L_kboikpjl-1	endothelial_mural_16
Br2305L_kboiohcc-1	endothelial_mural_16
Br2305L_kbpbkhmf-1	inhibitory_4
Br2305L_kbpfooeb-1	astrocytes_5
Br2305L_kbpmaefn-1	neurons_ambiguous_3
Br2305L_kbpnefca-1	endothelial_mural_16
Br2305L_kcaahono-1	oligodendrocytes_10
Br2305L_kcaikccm-1	oligodendrocytes_10
Br2305L_kcandfhi-1	astrocytes_5
Br2305L_kcbbmpkn-1	endothelial_mural_16
Br2305L_kcbdflcc-1	endothelial_mural_16
Br2305L_kcbiokih-1	neurons_ambiguous_2
Br2305L_kcbjbiin-1	endothelial_mural_16
Br2305L_kcblcefa-1	endothelial_mural_16
Br2305L_kcbmbebl-1	oligodendrocytes_10
Br2305L_kcckhepg-1	endothelial_mural_16
Br2305L_kcdegpce-1	oligodendrocytes_28
Br2305L_kcedlehd-1	inhibitory_4
Br2305L_kceikddg-1	endothelial_mural_16
Br2305L_kcejdplg-1	oligodendrocytes_10
Br2305L_kcffhpke-1	endothelial_mural_16
Br2305L_kcffpnnk-1	endothelial_mural_16
Br2305L_kcfmjane-1	oligodendrocytes_28
Br2305L_kcgjenoh-1	endothelial_mural_16
Br2305L_kcgjkmch-1	endothelial_mural_16
Br2305L_kcgkcnof-1	oligodendrocytes_10
Br2305L_kcglbimh-1	endothelial_mural_16
Br2305L_kcgohohb-1	oligodendrocytes_10
Br2305L_kchaljmj-1	endothelial_mural_16
Br2305L_kchddmbi-1	oligodendrocytes_10
Br2305L_kcheihco-1	astrocytes_5
Br2305L_kchejajo-1	neurons_ambiguous_2
Br2305L_kchipnhb-1	neurons_ambiguous_3
Br2305L_kchjiaoe-1	endothelial_mural_16
Br2305L_kcihfalp-1	endothelial_mural_16
Br2305L_kcihfoig-1	astrocytes_5
Br2305L_kcilchco-1	oligodendrocytes_10
Br2305L_kcilghme-1	astrocytes_5
Br2305L_kcipbgbl-1	endothelial_mural_16
Br2305L_kcjdghnk-1	endothelial_mural_16
Br2305L_kcjkhckb-1	neurons_ambiguous_1
Br2305L_kcjlhlfc-1	endothelial_mural_16
Br2305L_kcjnmfph-1	oligodendrocytes_10
Br2305L_kcjnppem-1	endothelial_mural_16
Br2305L_kckgnokl-1	endothelial_mural_16
Br2305L_kckmcfcp-1	oligodendrocytes_10
Br2305L_kclaaajc-1	endothelial_mural_16
Br2305L_kcldcegj-1	endothelial_mural_16
Br2305L_kcledkol-1	OPCs_27
Br2305L_kcmiogap-1	neurons_ambiguous_13
Br2305L_kcmmihod-1	endothelial_mural_16
Br2305L_kcnamlaf-1	astrocytes_5
Br2305L_kcncfepb-1	endothelial_mural_16
Br2305L_kcncpigp-1	oligodendrocytes_10
Br2305L_kcndanfn-1	endothelial_mural_16
Br2305L_kcndnljh-1	astrocytes_5
Br2305L_kcnhpnah-1	oligodendrocytes_28
Br2305L_kcnohcgo-1	endothelial_mural_16
Br2305L_kcphhmfc-1	oligodendrocytes_10
Br2305L_kcpkfndh-1	endothelial_mural_16
Br2305L_kcpljnnk-1	neurons_ambiguous_2
Br2305L_kcppdjdc-1	endothelial_mural_16
Br2305L_kdaadmhf-1	oligodendrocytes_10
Br2305L_kdacmnpe-1	astrocytes_5
Br2305L_kdajefdh-1	oligodendrocytes_10
Br2305L_kdankjad-1	neurons_ambiguous_2
Br2305L_kdbafkpa-1	endothelial_mural_16
Br2305L_kdbdcgal-1	inhibitory_4
Br2305L_kdbggael-1	endothelial_mural_16
Br2305L_kdbkmhhm-1	oligodendrocytes_10
Br2305L_kdblglnb-1	oligodendrocytes_9
Br2305L_kdcafdgc-1	endothelial_mural_16
Br2305L_kdcejnia-1	oligodendrocytes_10
Br2305L_kdcgcnie-1	oligodendrocytes_10
Br2305L_kddaponj-1	endothelial_mural_16
Br2305L_kddhdgal-1	endothelial_mural_16
Br2305L_kddmheie-1	oligodendrocytes_10
Br2305L_kdebmpeh-1	oligodendrocytes_10
Br2305L_kdfbonfk-1	oligodendrocytes_28
Br2305L_kdfjbgpf-1	neurons_ambiguous_3
Br2305L_kdgjpifj-1	oligodendrocytes_28
Br2305L_kdgnakgg-1	endothelial_mural_16
Br2305L_kdgnbpfd-1	astrocytes_5
Br2305L_kdgomjgi-1	endothelial_mural_16
Br2305L_kdhclnkj-1	oligodendrocytes_28
Br2305L_kdhpjjho-1	oligodendrocytes_10
Br2305L_kdibkfnk-1	oligodendrocytes_10
Br2305L_kdichdkp-1	endothelial_mural_16
Br2305L_kdidhbpd-1	endothelial_mural_16
Br2305L_kdiefeei-1	oligodendrocytes_10
Br2305L_kdieoaoj-1	oligodendrocytes_28
Br2305L_kdieoefm-1	endothelial_mural_16
Br2305L_kdifkpmj-1	astrocytes_5
Br2305L_kdiomfbf-1	oligodendrocytes_10
Br2305L_kdipomle-1	astrocytes_5
Br2305L_kdjenlnd-1	oligodendrocytes_10
Br2305L_kdjooofp-1	oligodendrocytes_28
Br2305L_kdkdckho-1	oligodendrocytes_10
Br2305L_kdkhmedf-1	astrocytes_5
Br2305L_kdkklcgb-1	astrocytes_5
Br2305L_kdlnafpo-1	endothelial_mural_16
Br2305L_kdlnbahp-1	oligodendrocytes_10
Br2305L_kdlngigd-1	oligodendrocytes_28
Br2305L_kdmafmdo-1	oligodendrocytes_10
Br2305L_kdmaldhi-1	endothelial_mural_16
Br2305L_kdmchooa-1	oligodendrocytes_10
Br2305L_kdmioagf-1	oligodendrocytes_28
Br2305L_kdmjpjpk-1	endothelial_mural_16
Br2305L_kdmmfhkm-1	endothelial_mural_16
Br2305L_kdmpdgmp-1	endothelial_mural_16
Br2305L_kdngabai-1	oligodendrocytes_10
Br2305L_kdnledob-1	endothelial_mural_16
Br2305L_kdoblobd-1	neurons_ambiguous_1
Br2305L_kdogbogd-1	endothelial_mural_16
Br2305L_kdoipoob-1	endothelial_mural_16
Br2305L_kdpenanf-1	endothelial_mural_16
Br2305L_kdpeopho-1	endothelial_mural_16
Br2305L_keakhkgc-1	endothelial_mural_16
Br2305L_keakoonl-1	neurons_ambiguous_1
Br2305L_kealpgnc-1	oligodendrocytes_10
Br2305L_kebcbmng-1	endothelial_mural_16
Br2305L_kebgengh-1	oligodendrocytes_10
Br2305L_kebhfomp-1	astrocytes_5
Br2305L_keccdhic-1	oligodendrocytes_10
Br2305L_kecddklh-1	oligodendrocytes_10
Br2305L_kecfmfia-1	oligodendrocytes_10
Br2305L_kecgeonj-1	neurons_ambiguous_13
Br2305L_kecnlmji-1	oligodendrocytes_10
Br2305L_kedbpidg-1	endothelial_mural_16
Br2305L_kedcfmho-1	oligodendrocytes_10
Br2305L_keeffial-1	oligodendrocytes_28
Br2305L_kefeeeph-1	OPCs_27
Br2305L_keffgooj-1	neurons_ambiguous_1
Br2305L_kegbimgd-1	oligodendrocytes_10
Br2305L_kegcakif-1	oligodendrocytes_10
Br2305L_keglbgkl-1	oligodendrocytes_10
Br2305L_kehapfla-1	endothelial_mural_16
Br2305L_kehbhfgm-1	astrocytes_5
Br2305L_kehcbbff-1	astrocytes_5
Br2305L_kehebmdk-1	neurons_ambiguous_1
Br2305L_kehhkgdc-1	endothelial_mural_16
Br2305L_kehkpbhf-1	oligodendrocytes_28
Br2305L_keidlfhb-1	neurons_ambiguous_2
Br2305L_keifchhg-1	endothelial_mural_16
Br2305L_keihemgd-1	oligodendrocytes_10
Br2305L_kejcmipk-1	oligodendrocytes_10
Br2305L_kejdhpop-1	oligodendrocytes_10
Br2305L_kejoogaf-1	inhibitory_4
Br2305L_kejplikg-1	oligodendrocytes_28
Br2305L_kekaaofe-1	endothelial_mural_16
Br2305L_kekffbkb-1	inhibitory_4
Br2305L_kekfknkg-1	oligodendrocytes_28
Br2305L_kekgflob-1	oligodendrocytes_28
Br2305L_kekheijl-1	endothelial_mural_16
Br2305L_kekkenlp-1	astrocytes_5
Br2305L_keklnadc-1	endothelial_mural_16
Br2305L_kekpbjof-1	endothelial_mural_16
Br2305L_kelabaml-1	astrocytes_5
Br2305L_kelboleg-1	inhibitory_4
Br2305L_keldbanp-1	endothelial_mural_16
Br2305L_kemlfipe-1	astrocytes_5
Br2305L_kemmdnbj-1	endothelial_mural_16
Br2305L_kenceonf-1	endothelial_mural_16
Br2305L_kenifnjp-1	oligodendrocytes_12
Br2305L_kenpllpd-1	endothelial_mural_16
Br2305L_keoecpio-1	oligodendrocytes_28
Br2305L_kepbibjb-1	oligodendrocytes_28
Br2305L_kephibfl-1	endothelial_mural_16
Br2305L_kepinfea-1	endothelial_mural_16
Br2305L_kepnniji-1	oligodendrocytes_12
Br2305L_kfakkani-1	neurons_ambiguous_3
Br2305L_kfbphdma-1	endothelial_mural_16
Br2305L_kfdaodlp-1	endothelial_mural_16
Br2305L_kfdgaafk-1	endothelial_mural_16
Br2305L_kfdgljfa-1	endothelial_mural_16
Br2305L_kfdkpola-1	endothelial_mural_16
Br2305L_kfeacmnl-1	endothelial_mural_16
Br2305L_kfehocnm-1	endothelial_mural_16
Br2305L_kfenhkpc-1	endothelial_mural_16
Br2305L_kffkglko-1	endothelial_mural_16
Br2305L_kfgaannp-1	endothelial_mural_16
Br2305L_kfgjihdl-1	neurons_ambiguous_1
Br2305L_kfgnbfam-1	endothelial_mural_16
Br2305L_kfgoaefd-1	OPCs_27
Br2305L_kfgolmic-1	endothelial_mural_16
Br2305L_kfgpomgk-1	endothelial_mural_16
Br2305L_kfhccbhg-1	oligodendrocytes_10
Br2305L_kfhhccbg-1	oligodendrocytes_10
Br2305L_kfhhhcpc-1	endothelial_mural_16
Br2305L_kficdbdh-1	neurons_ambiguous_1
Br2305L_kfilaagp-1	oligodendrocytes_28
Br2305L_kfilgcbp-1	oligodendrocytes_10
Br2305L_kfilhgkd-1	inhibitory_25
Br2305L_kfiondoe-1	endothelial_mural_16
Br2305L_kfjhijfi-1	oligodendrocytes_28
Br2305L_kfkdalpl-1	oligodendrocytes_10
Br2305L_kfkehgad-1	oligodendrocytes_10
Br2305L_kfkghgel-1	endothelial_mural_16
Br2305L_kfkopjlb-1	oligodendrocytes_10
Br2305L_kflchpml-1	oligodendrocytes_10
Br2305L_kfljnknf-1	endothelial_mural_16
Br2305L_kflkabpd-1	endothelial_mural_16
Br2305L_kflpecee-1	neurons_ambiguous_22
Br2305L_kfmhnehm-1	oligodendrocytes_28
Br2305L_kfmilonn-1	oligodendrocytes_10
Br2305L_kfmkclie-1	inhibitory_4
Br2305L_kfmkjoma-1	neurons_ambiguous_2
Br2305L_kfmookel-1	endothelial_mural_16
Br2305L_kfnfphbi-1	endothelial_mural_16
Br2305L_kfojnnkd-1	oligodendrocytes_10
Br2305L_kfpdkmii-1	inhibitory_4
Br2305L_kfpmagia-1	endothelial_mural_16
Br2305L_kgaiejkg-1	oligodendrocytes_10
Br2305L_kgaigbgo-1	endothelial_mural_16
Br2305L_kgaodncl-1	oligodendrocytes_28
Br2305L_kgcbhhmk-1	oligodendrocytes_28
Br2305L_kgcblijd-1	oligodendrocytes_10
Br2305L_kgccamel-1	oligodendrocytes_12
Br2305L_kgcfipec-1	endothelial_mural_16
Br2305L_kgckdcgh-1	oligodendrocytes_10
Br2305L_kgcohcjf-1	endothelial_mural_16
Br2305L_kgddmlge-1	endothelial_mural_16
Br2305L_kgehhidb-1	neurons_ambiguous_3
Br2305L_kgfpilia-1	endothelial_mural_16
Br2305L_kgganpin-1	oligodendrocytes_10
Br2305L_kgghhagd-1	endothelial_mural_16
Br2305L_kghagmhf-1	oligodendrocytes_28
Br2305L_kghanbmb-1	endothelial_mural_16
Br2305L_kghbjgem-1	endothelial_mural_16
Br2305L_kghidloo-1	neurons_ambiguous_22
Br2305L_kghjnall-1	oligodendrocytes_12
Br2305L_kghkiilo-1	oligodendrocytes_28
Br2305L_kgialcbb-1	oligodendrocytes_28
Br2305L_kgiogmed-1	oligodendrocytes_28
Br2305L_kgjcdjii-1	oligodendrocytes_10
Br2305L_kgjeellf-1	oligodendrocytes_10
Br2305L_kgjnekol-1	oligodendrocytes_10
Br2305L_kgjpiacj-1	oligodendrocytes_10
Br2305L_kgkfombn-1	neurons_ambiguous_1
Br2305L_kgkiemdp-1	endothelial_mural_16
Br2305L_kgkmpadh-1	endothelial_mural_16
Br2305L_kglicbli-1	astrocytes_5
Br2305L_kgmcaigb-1	endothelial_mural_16
Br2305L_kgmjldab-1	endothelial_mural_16
Br2305L_kgmlcgff-1	astrocytes_5
Br2305L_kgmloghf-1	endothelial_mural_16
Br2305L_kgmmkjkk-1	endothelial_mural_16
Br2305L_kgmnboef-1	endothelial_mural_16
Br2305L_kgmndpdj-1	endothelial_mural_16
Br2305L_kgndcibm-1	oligodendrocytes_10
Br2305L_kgnfijhm-1	endothelial_mural_16
Br2305L_kgnjkgdp-1	endothelial_mural_16
Br2305L_kgnlbfcd-1	oligodendrocytes_9
Br2305L_kgnmjoll-1	endothelial_mural_16
Br2305L_kgnokooc-1	astrocytes_5
Br2305L_kgoclffk-1	endothelial_mural_16
Br2305L_kgokglii-1	oligodendrocytes_12
Br2305L_kgoknkeo-1	oligodendrocytes_10
Br2305L_kgolpkoc-1	oligodendrocytes_9
Br2305L_kgopclcc-1	endothelial_mural_16
Br2305L_kgpbgcbf-1	OPCs_27
Br2305L_kgpemacc-1	oligodendrocytes_9
Br2305L_kgpgjlff-1	oligodendrocytes_10
Br2305L_kgpkjclk-1	oligodendrocytes_10
Br2305L_kgpldalm-1	endothelial_mural_16
Br2305L_kgpmalef-1	oligodendrocytes_10
Br2305L_khaboncj-1	neurons_ambiguous_1
Br2305L_khagbmlj-1	endothelial_mural_16
Br2305L_khanflig-1	neurons_ambiguous_1
Br2305L_khaocjnd-1	neurons_ambiguous_2
Br2305L_khbfbdmj-1	endothelial_mural_16
Br2305L_khbhhfjj-1	endothelial_mural_16
Br2305L_khbojjlm-1	neurons_ambiguous_2
Br2305L_khcfjbml-1	endothelial_mural_16
Br2305L_khcilblk-1	neurons_ambiguous_2
Br2305L_khcpedbi-1	inhibitory_4
Br2305L_khdaibfm-1	oligodendrocytes_10
Br2305L_khdboine-1	oligodendrocytes_10
Br2305L_khdielbc-1	endothelial_mural_16
Br2305L_khdjkkek-1	endothelial_mural_16
Br2305L_khecgjag-1	endothelial_mural_16
Br2305L_khediemn-1	neurons_ambiguous_1
Br2305L_khekbdne-1	neurons_ambiguous_1
Br2305L_khepdjid-1	endothelial_mural_16
Br2305L_khfjnbfg-1	endothelial_mural_16
Br2305L_khfmnfbp-1	endothelial_mural_16
Br2305L_khgicdmj-1	endothelial_mural_16
Br2305L_khgmnfma-1	neurons_ambiguous_1
Br2305L_khhagdkp-1	neurons_ambiguous_1
Br2305L_khhcnhcg-1	endothelial_mural_16
Br2305L_khhdjnjo-1	neurons_ambiguous_13
Br2305L_khhmfkhm-1	oligodendrocytes_10
Br2305L_khhohinn-1	inhibitory_25
Br2305L_khicfiho-1	endothelial_mural_16
Br2305L_khiijpni-1	endothelial_mural_16
Br2305L_khijicjc-1	endothelial_mural_16
Br2305L_khijigfc-1	inhibitory_4
Br2305L_khiohkmh-1	inhibitory_4
Br2305L_khjphkfm-1	neurons_ambiguous_1
Br2305L_khkbcdfj-1	inhibitory_4
Br2305L_khkcfbmj-1	endothelial_mural_16
Br2305L_khkhlgdb-1	inhibitory_4
Br2305L_khkicjcf-1	endothelial_mural_16
Br2305L_khkjgaic-1	oligodendrocytes_10
Br2305L_khlahobm-1	oligodendrocytes_10
Br2305L_khlamiej-1	endothelial_mural_16
Br2305L_khlhlhef-1	endothelial_mural_16
Br2305L_khmhmpfn-1	astrocytes_5
Br2305L_khnimnnk-1	oligodendrocytes_10
Br2305L_khohlela-1	endothelial_mural_16
Br2305L_khomceef-1	endothelial_mural_16
Br2305L_khpdaipl-1	endothelial_mural_16
Br2305L_khpfmljm-1	endothelial_mural_16
Br2305L_khpipkjd-1	astrocytes_5
Br2305L_khpnkcki-1	endothelial_mural_16
Br2305L_kiaampoh-1	oligodendrocytes_10
Br2305L_kiakjaib-1	endothelial_mural_16
Br2305L_kiapcooa-1	endothelial_mural_16
Br2305L_kibmdpgb-1	endothelial_mural_16
Br2305L_kicbjiin-1	oligodendrocytes_10
Br2305L_kicdcaol-1	endothelial_mural_16
Br2305L_kicdkeip-1	astrocytes_5
Br2305L_kicggoaf-1	oligodendrocytes_10
Br2305L_kickjnap-1	oligodendrocytes_9
Br2305L_kiclbbam-1	oligodendrocytes_10
Br2305L_kidlfjbe-1	neurons_ambiguous_1
Br2305L_kidlmhja-1	neurons_ambiguous_1
Br2305L_kidmflak-1	astrocytes_5
Br2305L_kieifihp-1	oligodendrocytes_28
Br2305L_kieiglhc-1	neurons_ambiguous_3
Br2305L_kieklhpc-1	oligodendrocytes_28
Br2305L_kifaakco-1	endothelial_mural_16
Br2305L_kifcjpej-1	astrocytes_5
Br2305L_kifkfgak-1	endothelial_mural_16
Br2305L_kifmokfb-1	endothelial_mural_16
Br2305L_kigkepon-1	inhibitory_4
Br2305L_kigopikj-1	oligodendrocytes_28
Br2305L_kihakclf-1	oligodendrocytes_10
Br2305L_kihhpbpe-1	oligodendrocytes_10
Br2305L_kiiclonl-1	neurons_ambiguous_2
Br2305L_kiijmbdd-1	inhibitory_4
Br2305L_kikfloge-1	endothelial_mural_16
Br2305L_kikgegcc-1	endothelial_mural_16
Br2305L_kikldpma-1	oligodendrocytes_28
Br2305L_kikmmgek-1	oligodendrocytes_10
Br2305L_kilaicgd-1	endothelial_mural_16
Br2305L_kilaklhi-1	endothelial_mural_16
Br2305L_kilidmfo-1	endothelial_mural_16
Br2305L_kiljfhaj-1	endothelial_mural_16
Br2305L_kiljooal-1	endothelial_mural_16
Br2305L_kilneofe-1	oligodendrocytes_10
Br2305L_kimfcgcc-1	endothelial_mural_16
Br2305L_kimiamdc-1	oligodendrocytes_10
Br2305L_kiminggi-1	astrocytes_5
Br2305L_kinafobm-1	astrocytes_5
Br2305L_kinehabl-1	endothelial_mural_16
Br2305L_kinemlpp-1	inhibitory_4
Br2305L_kiofjcfl-1	endothelial_mural_16
Br2305L_kiofmpoa-1	oligodendrocytes_10
Br2305L_kionpfee-1	endothelial_mural_16
Br2305L_kiophhgk-1	endothelial_mural_16
Br2305L_kipemfga-1	neurons_ambiguous_13
Br2305L_kiplmjic-1	neurons_ambiguous_22
Br2305L_kipndedl-1	neurons_ambiguous_1
Br2305L_kippgkal-1	oligodendrocytes_28
Br2305L_kjaddkje-1	oligodendrocytes_12
Br2305L_kjajhhee-1	endothelial_mural_16
Br2305L_kjakjkdh-1	oligodendrocytes_12
Br2305L_kjbafmim-1	neurons_ambiguous_13
Br2305L_kjbcmncn-1	endothelial_mural_16
Br2305L_kjdgfeod-1	neurons_ambiguous_13
Br2305L_kjdmpamj-1	endothelial_mural_16
Br2305L_kjeaemdh-1	oligodendrocytes_10
Br2305L_kjeheaef-1	inhibitory_4
Br2305L_kjemggop-1	endothelial_mural_16
Br2305L_kjenficg-1	astrocytes_5
Br2305L_kjepnpde-1	inhibitory_4
Br2305L_kjfdhnhe-1	oligodendrocytes_10
Br2305L_kjffmajk-1	endothelial_mural_16
Br2305L_kjghgfpb-1	endothelial_mural_16
Br2305L_kjhdimca-1	neurons_ambiguous_2
Br2305L_kjikogan-1	neurons_ambiguous_1
Br2305L_kjipdnkp-1	endothelial_mural_16
Br2305L_kjjjcadp-1	endothelial_mural_16
Br2305L_kjjobnje-1	endothelial_mural_16
Br2305L_kjjpeeed-1	endothelial_mural_16
Br2305L_kjkkhonc-1	endothelial_mural_16
Br2305L_kjkldjnm-1	endothelial_mural_16
Br2305L_kjknnheo-1	endothelial_mural_16
Br2305L_kjlcfndg-1	endothelial_mural_16
Br2305L_kjlkhoan-1	5HT_21
Br2305L_kjlokdic-1	neurons_ambiguous_3
Br2305L_kjobgaci-1	astrocytes_5
Br2305L_kjomcljl-1	oligodendrocytes_28
Br2305L_kjompikm-1	astrocytes_5
Br2305L_kjophioj-1	OPCs_27
Br2305L_kjpmgcjn-1	endothelial_mural_16
Br2305L_kjpnbpgp-1	oligodendrocytes_28
Br2305L_kkajfnib-1	oligodendrocytes_10
Br2305L_kkankion-1	inhibitory_4
Br2305L_kkbpleno-1	endothelial_mural_16
Br2305L_kkcijafi-1	oligodendrocytes_28
Br2305L_kkcjlpbf-1	endothelial_mural_16
Br2305L_kkdafomp-1	oligodendrocytes_10
Br2305L_kkefmddb-1	endothelial_mural_16
Br2305L_kkehjbig-1	oligodendrocytes_10
Br2305L_kkemieal-1	endothelial_mural_16
