k1	k2	looseInDom	strictInDom	WebDivNMFInDom
0.24	0.279	0.510835071175991	0.623655913978495	0.551145321339145
0.24	0.292	0.500136005077523	0.613830181683352	0.538996568672911
0.24	0.306	0.490434309547556	0.601223581757508	0.528609848836131
0.24	0.319	0.48027926375918	0.588987764182425	0.516924789019753
0.24	0.332	0.470124217970804	0.576381164256581	0.505981637763146
0.24	0.346	0.461238552905975	0.566184649610679	0.496336826486136
0.24	0.359	0.453259588357965	0.556915090841676	0.487155708058982
0.24	0.372	0.445824644120047	0.547274749721913	0.478994713901512
0.24	0.386	0.438661710037175	0.539673711531331	0.470926458314013
0.24	0.399	0.428415994197117	0.527808676307008	0.460632477047204
0.24	0.412	0.420527699700789	0.519836855765666	0.451729574329964
0.24	0.426	0.412276724997733	0.510567296996663	0.443012148752666
0.24	0.439	0.400670958382446	0.49833147942158	0.431141611796346
