LCDomainDef	brnum	anno	N	LCdomainCellNum	prop_of_LCdomain_cells
srt_domain16119	Br2582	Inhib_5HTR2A	2	783	0.00255427841634738
srt_domain16119	Br2582	Vasc. SMC	17	783	0.0217113665389527
srt_domain16119	Br2582	OPC	26	783	0.033205619412516
srt_domain16119	Br2582	Oligodendrocytes	60	783	0.0766283524904215
srt_domain16119	Br2582	Astro_RYR3	20	783	0.0255427841634738
srt_domain16119	Br2582	NK_and_T_cells	6	783	0.00766283524904215
srt_domain16119	Br2582	Astro_SERPINA3	1	783	0.00127713920817369
srt_domain16119	Br2582	Serotonergic	6	783	0.00766283524904215
srt_domain16119	Br3974	Endothelium	260	3029	0.0858369098712446
srt_domain16119	Br3974	Mixed Neuropept.	83	3029	0.0274017827665896
srt_domain16119	Br3974	LCNE	1133	3029	0.374050841862001
srt_domain16119	Br3974	Vasc. SMC	95	3029	0.0313634862991086
srt_domain16119	Br3974	Microglia	186	3029	0.0614064047540443
srt_domain16119	Br3974	Blood	64	3029	0.0211290855067679
srt_domain16119	Br3974	Astro_FGFR3	371	3029	0.122482667547045
srt_domain16119	Br3974	OPC	144	3029	0.0475404423902278
srt_domain16119	Br3974	DISCARD	65	3029	0.0214592274678112
srt_domain16119	Br3974	Astro_RYR3	193	3029	0.063717398481347
srt_domain16119	Br3974	NK_and_T_cells	22	3029	0.00726312314295147
srt_domain16119	Br3974	Oligodendrocytes	374	3029	0.123473093430175
srt_domain16119	Br3974	Inhib_5HTR2A	3	3029	0.000990425883129746
srt_domain16119	Br3974	Astro_SERPINA3	36	3029	0.011885110597557
srt_domain16119	Br5367	Oligodendrocytes	155	1221	0.126945126945127
srt_domain16119	Br5367	Microglia	85	1221	0.0696150696150696
srt_domain16119	Br5367	Mixed Neuropept.	143	1221	0.117117117117117
srt_domain16119	Br5367	LCNE	321	1221	0.262899262899263
srt_domain16119	Br5367	Astro_RYR3	84	1221	0.0687960687960688
srt_domain16119	Br5367	Inhib_5HTR2A	11	1221	0.00900900900900901
srt_domain16119	Br5367	OPC	68	1221	0.0556920556920557
srt_domain16119	Br5367	Astro_FGFR3	136	1221	0.111384111384111
srt_domain16119	Br5367	Vasc. SMC	47	1221	0.0384930384930385
srt_domain16119	Br5367	NK_and_T_cells	7	1221	0.00573300573300573
srt_domain16119	Br5367	DISCARD	44	1221	0.036036036036036
srt_domain16119	Br5367	Endothelium	88	1221	0.0720720720720721
srt_domain16119	Br5367	Blood	24	1221	0.0196560196560197
srt_domain16119	Br5367	Serotonergic	8	1221	0.00655200655200655
srt_domain16119	Br5368	Oligodendrocytes	47	565	0.0831858407079646
srt_domain16119	Br5368	DISCARD	14	565	0.0247787610619469
srt_domain16119	Br5368	Blood	22	565	0.0389380530973451
srt_domain16119	Br5368	Endothelium	34	565	0.0601769911504425
srt_domain16119	Br5368	LCNE	206	565	0.364601769911504
srt_domain16119	Br5368	Microglia	52	565	0.0920353982300885
srt_domain16119	Br5368	Vasc. SMC	19	565	0.0336283185840708
srt_domain16119	Br5368	OPC	26	565	0.0460176991150443
srt_domain16119	Br5368	Astro_RYR3	19	565	0.0336283185840708
srt_domain16119	Br5368	Mixed Neuropept.	47	565	0.0831858407079646
srt_domain16119	Br5368	Astro_FGFR3	68	565	0.120353982300885
srt_domain16119	Br5368	NK_and_T_cells	3	565	0.00530973451327434
srt_domain16119	Br5368	Inhib_5HTR2A	6	565	0.0106194690265487
srt_domain16119	Br5368	Serotonergic	2	565	0.00353982300884956
srt_domain16119	Br5415	LCNE	114	336	0.339285714285714
srt_domain16119	Br5415	Astro_FGFR3	36	336	0.107142857142857
srt_domain16119	Br5415	Microglia	13	336	0.0386904761904762
srt_domain16119	Br5415	Endothelium	28	336	0.0833333333333333
srt_domain16119	Br5415	OPC	11	336	0.0327380952380952
srt_domain16119	Br5415	Inhib_5HTR2A	3	336	0.00892857142857143
srt_domain16119	Br5415	Mixed Neuropept.	49	336	0.145833333333333
srt_domain16119	Br5415	Astro_RYR3	18	336	0.0535714285714286
srt_domain16119	Br5415	DISCARD	19	336	0.0565476190476191
srt_domain16119	Br5415	NK_and_T_cells	3	336	0.00892857142857143
srt_domain16119	Br5415	Oligodendrocytes	30	336	0.0892857142857143
srt_domain16119	Br5415	Blood	7	336	0.0208333333333333
srt_domain16119	Br5415	Vasc. SMC	5	336	0.0148809523809524
srt_domain16119	Br5426	Endothelium	174	1884	0.0923566878980892
srt_domain16119	Br5426	Mixed Neuropept.	124	1884	0.0658174097664544
srt_domain16119	Br5426	Oligodendrocytes	172	1884	0.0912951167728238
srt_domain16119	Br5426	DISCARD	58	1884	0.0307855626326964
srt_domain16119	Br5426	LCNE	675	1884	0.35828025477707
srt_domain16119	Br5426	Astro_RYR3	126	1884	0.0668789808917197
srt_domain16119	Br5426	Microglia	94	1884	0.0498938428874735
srt_domain16119	Br5426	Blood	52	1884	0.0276008492569002
srt_domain16119	Br5426	Vasc. SMC	49	1884	0.0260084925690021
srt_domain16119	Br5426	OPC	125	1884	0.0663481953290871
srt_domain16119	Br5426	Astro_FGFR3	214	1884	0.113588110403397
srt_domain16119	Br5426	NK_and_T_cells	19	1884	0.0100849256900212
srt_domain16119	Br5426	Inhib_5HTR2A	2	1884	0.00106157112526539
srt_domain16119	Br5460	Astro_FGFR3	256	1854	0.138079827400216
srt_domain16119	Br5460	LCNE	641	1854	0.345738942826321
srt_domain16119	Br5460	Astro_RYR3	127	1854	0.0685005393743258
srt_domain16119	Br5460	Microglia	124	1854	0.0668824163969795
srt_domain16119	Br5460	Endothelium	142	1854	0.0765911542610572
srt_domain16119	Br5460	Vasc. SMC	66	1854	0.0355987055016181
srt_domain16119	Br5460	Mixed Neuropept.	95	1854	0.0512405609492988
srt_domain16119	Br5460	Oligodendrocytes	136	1854	0.0733549083063646
srt_domain16119	Br5460	OPC	88	1854	0.0474649406688242
srt_domain16119	Br5460	Blood	82	1854	0.0442286947141316
srt_domain16119	Br5460	NK_and_T_cells	34	1854	0.0183387270765912
srt_domain16119	Br5460	DISCARD	50	1854	0.0269687162891046
srt_domain16119	Br5460	Inhib_5HTR2A	6	1854	0.00323624595469256
srt_domain16119	Br5460	Serotonergic	2	1854	0.00107874865156419
srt_domain16119	Br5460	Ependyma	3	1854	0.00161812297734628
srt_domain16119	Br5460	Astro_SERPINA3	2	1854	0.00107874865156419
srt_domain16119	Br5529	LCNE	653	1781	0.366647950589556
srt_domain16119	Br5529	OPC	78	1781	0.0437956204379562
srt_domain16119	Br5529	Astro_FGFR3	225	1781	0.126333520494104
srt_domain16119	Br5529	Mixed Neuropept.	56	1781	0.0314430095451993
srt_domain16119	Br5529	Vasc. SMC	50	1781	0.0280741156653565
srt_domain16119	Br5529	Endothelium	176	1781	0.098820887142055
srt_domain16119	Br5529	Microglia	37	1781	0.0207748455923638
srt_domain16119	Br5529	Oligodendrocytes	308	1781	0.172936552498596
srt_domain16119	Br5529	DISCARD	34	1781	0.0190903986524424
srt_domain16119	Br5529	Serotonergic	5	1781	0.00280741156653565
srt_domain16119	Br5529	Astro_RYR3	82	1781	0.0460415496911847
srt_domain16119	Br5529	Blood	66	1781	0.0370578326782706
srt_domain16119	Br5529	NK_and_T_cells	9	1781	0.00505334081976418
srt_domain16119	Br5529	Inhib_5HTR2A	1	1781	0.000561482313307131
srt_domain16119	Br5529	Ependyma	1	1781	0.000561482313307131
srt_domain16119	Br5634	Oligodendrocytes	128	1014	0.126232741617357
srt_domain16119	Br5634	Microglia	113	1014	0.111439842209073
srt_domain16119	Br5634	LCNE	264	1014	0.260355029585799
srt_domain16119	Br5634	Astro_RYR3	92	1014	0.0907297830374753
srt_domain16119	Br5634	Astro_FGFR3	102	1014	0.100591715976331
srt_domain16119	Br5634	DISCARD	51	1014	0.0502958579881657
srt_domain16119	Br5634	Mixed Neuropept.	75	1014	0.0739644970414201
srt_domain16119	Br5634	OPC	47	1014	0.0463510848126233
srt_domain16119	Br5634	Endothelium	65	1014	0.0641025641025641
srt_domain16119	Br5634	NK_and_T_cells	3	1014	0.0029585798816568
srt_domain16119	Br5634	Vasc. SMC	33	1014	0.0325443786982249
srt_domain16119	Br5634	Blood	11	1014	0.0108481262327416
srt_domain16119	Br5634	Inhib_5HTR2A	14	1014	0.0138067061143984
srt_domain16119	Br5634	Serotonergic	7	1014	0.00690335305719921
srt_domain16119	Br5634	Ependyma	2	1014	0.0019723865877712
srt_domain16119	Br5634	Astro_SERPINA3	7	1014	0.00690335305719921
srt_domain16119	Br5854	Inhib_5HTR2A	3	132	0.0227272727272727
srt_domain16119	Br5854	DISCARD	9	132	0.0681818181818182
srt_domain16119	Br5854	Oligodendrocytes	33	132	0.25
srt_domain16119	Br5854	Microglia	8	132	0.0606060606060606
srt_domain16119	Br5854	Astro_RYR3	10	132	0.0757575757575758
srt_domain16119	Br5854	Endothelium	7	132	0.053030303030303
srt_domain16119	Br5854	Astro_FGFR3	18	132	0.136363636363636
srt_domain16119	Br5854	Mixed Neuropept.	12	132	0.0909090909090909
srt_domain16119	Br5854	LCNE	19	132	0.143939393939394
srt_domain16119	Br5854	Vasc. SMC	3	132	0.0227272727272727
srt_domain16119	Br5854	OPC	3	132	0.0227272727272727
srt_domain16119	Br5854	Blood	3	132	0.0227272727272727
srt_domain16119	Br5854	Serotonergic	4	132	0.0303030303030303
srt_domain16119	Br5854L	Oligodendrocytes	119	1282	0.0928237129485179
srt_domain16119	Br5854L	OPC	61	1282	0.0475819032761311
srt_domain16119	Br5854L	Astro_FGFR3	155	1282	0.120904836193448
srt_domain16119	Br5854L	Astro_RYR3	92	1282	0.0717628705148206
srt_domain16119	Br5854L	Mixed Neuropept.	83	1282	0.0647425897035881
srt_domain16119	Br5854L	LCNE	300	1282	0.234009360374415
srt_domain16119	Br5854L	Blood	26	1282	0.0202808112324493
srt_domain16119	Br5854L	Microglia	145	1282	0.113104524180967
srt_domain16119	Br5854L	Vasc. SMC	38	1282	0.0296411856474259
srt_domain16119	Br5854L	Endothelium	62	1282	0.0483619344773791
srt_domain16119	Br5854L	DISCARD	179	1282	0.139625585023401
srt_domain16119	Br5854L	NK_and_T_cells	5	1282	0.00390015600624025
srt_domain16119	Br5854L	Serotonergic	7	1282	0.00546021840873635
srt_domain16119	Br5854L	Inhib_5HTR2A	8	1282	0.0062402496099844
srt_domain16119	Br5854L	Ependyma	2	1282	0.0015600624024961
srt_domain16119	Br5941	Astro_FGFR3	160	966	0.165631469979296
srt_domain16119	Br5941	Microglia	86	966	0.0890269151138716
srt_domain16119	Br5941	LCNE	388	966	0.401656314699793
srt_domain16119	Br5941	OPC	57	966	0.0590062111801242
srt_domain16119	Br5941	Astro_RYR3	50	966	0.05175983436853
srt_domain16119	Br5941	Endothelium	75	966	0.077639751552795
srt_domain16119	Br5941	Blood	25	966	0.025879917184265
srt_domain16119	Br5941	Mixed Neuropept.	32	966	0.0331262939958592
srt_domain16119	Br5941	Oligodendrocytes	50	966	0.05175983436853
srt_domain16119	Br5941	Vasc. SMC	28	966	0.0289855072463768
srt_domain16119	Br5941	Astro_SERPINA3	3	966	0.0031055900621118
srt_domain16119	Br5941	DISCARD	7	966	0.0072463768115942
srt_domain16119	Br5941	NK_and_T_cells	4	966	0.0041407867494824
srt_domain16119	Br5941	Inhib_5HTR2A	1	966	0.0010351966873706
srt_domain16119	Br6085	Astro_FGFR3	44	253	0.173913043478261
srt_domain16119	Br6085	Oligodendrocytes	19	253	0.075098814229249
srt_domain16119	Br6085	NK_and_T_cells	6	253	0.0237154150197628
srt_domain16119	Br6085	Endothelium	25	253	0.0988142292490119
srt_domain16119	Br6085	OPC	8	253	0.0316205533596838
srt_domain16119	Br6085	LCNE	82	253	0.324110671936759
srt_domain16119	Br6085	Mixed Neuropept.	20	253	0.0790513833992095
srt_domain16119	Br6085	Vasc. SMC	12	253	0.0474308300395257
srt_domain16119	Br6085	Blood	3	253	0.0118577075098814
srt_domain16119	Br6085	Inhib_5HTR2A	5	253	0.0197628458498024
srt_domain16119	Br6085	Astro_RYR3	6	253	0.0237154150197628
srt_domain16119	Br6085	Microglia	15	253	0.0592885375494071
srt_domain16119	Br6085	DISCARD	7	253	0.0276679841897233
srt_domain16119	Br6085	Serotonergic	1	253	0.00395256916996047
srt_domain16119	Br6098	LCNE	183	727	0.25171939477304
srt_domain16119	Br6098	Vasc. SMC	22	727	0.0302613480055021
srt_domain16119	Br6098	Blood	12	727	0.0165061898211829
srt_domain16119	Br6098	NK_and_T_cells	7	727	0.00962861072902338
srt_domain16119	Br6098	Inhib_5HTR2A	15	727	0.0206327372764787
srt_domain16119	Br6098	Endothelium	55	727	0.0756533700137552
srt_domain16119	Br6098	DISCARD	37	727	0.0508940852819807
srt_domain16119	Br6098	Mixed Neuropept.	58	727	0.0797799174690509
srt_domain16119	Br6098	Astro_RYR3	61	727	0.0839064649243466
srt_domain16119	Br6098	Astro_FGFR3	85	727	0.116918844566713
srt_domain16119	Br6098	OPC	41	727	0.0563961485557084
srt_domain16119	Br6098	Oligodendrocytes	125	727	0.171939477303989
srt_domain16119	Br6098	Microglia	25	727	0.0343878954607978
srt_domain16119	Br6098	Serotonergic	1	727	0.00137551581843191
srt_domain16119	Br6119	Endothelium	19	443	0.0428893905191874
srt_domain16119	Br6119	OPC	21	443	0.0474040632054176
srt_domain16119	Br6119	LCNE	191	443	0.431151241534989
srt_domain16119	Br6119	Microglia	30	443	0.0677200902934537
srt_domain16119	Br6119	Vasc. SMC	12	443	0.0270880361173815
srt_domain16119	Br6119	Astro_FGFR3	41	443	0.0925507900677201
srt_domain16119	Br6119	DISCARD	22	443	0.0496613995485327
srt_domain16119	Br6119	Mixed Neuropept.	25	443	0.0564334085778781
srt_domain16119	Br6119	Astro_RYR3	15	443	0.0338600451467269
srt_domain16119	Br6119	Oligodendrocytes	38	443	0.0857787810383747
srt_domain16119	Br6119	Blood	19	443	0.0428893905191874
srt_domain16119	Br6119	Inhib_5HTR2A	2	443	0.00451467268623025
srt_domain16119	Br6119	NK_and_T_cells	7	443	0.0158013544018059
srt_domain16119	Br6119	Serotonergic	1	443	0.00225733634311512
srt_domain16119	Br6222	LCNE	322	1105	0.291402714932127
srt_domain16119	Br6222	DISCARD	62	1105	0.0561085972850679
srt_domain16119	Br6222	Astro_FGFR3	143	1105	0.129411764705882
srt_domain16119	Br6222	Endothelium	77	1105	0.069683257918552
srt_domain16119	Br6222	Microglia	83	1105	0.0751131221719457
srt_domain16119	Br6222	Oligodendrocytes	113	1105	0.102262443438914
srt_domain16119	Br6222	Astro_RYR3	63	1105	0.0570135746606335
srt_domain16119	Br6222	Inhib_5HTR2A	15	1105	0.0135746606334842
srt_domain16119	Br6222	OPC	55	1105	0.0497737556561086
srt_domain16119	Br6222	Mixed Neuropept.	89	1105	0.0805429864253394
srt_domain16119	Br6222	Vasc. SMC	37	1105	0.0334841628959276
srt_domain16119	Br6222	Blood	20	1105	0.0180995475113122
srt_domain16119	Br6222	NK_and_T_cells	10	1105	0.00904977375565611
srt_domain16119	Br6222	Serotonergic	12	1105	0.0108597285067873
srt_domain16119	Br6222	Astro_SERPINA3	1	1105	0.000904977375565611
srt_domain16119	Br6222	Ependyma	3	1105	0.00271493212669683
srt_domain16119	Br6263	Blood	83	2429	0.0341704405104982
srt_domain16119	Br6263	NK_and_T_cells	23	2429	0.00946891724989708
srt_domain16119	Br6263	Vasc. SMC	86	2429	0.0354055166735282
srt_domain16119	Br6263	Astro_FGFR3	248	2429	0.102099629477151
srt_domain16119	Br6263	Oligodendrocytes	314	2429	0.129271305063812
srt_domain16119	Br6263	Microglia	129	2429	0.0531082750102923
srt_domain16119	Br6263	Astro_RYR3	110	2429	0.0452861259777686
srt_domain16119	Br6263	Inhib_5HTR2A	8	2429	0.00329353643474681
srt_domain16119	Br6263	OPC	138	2429	0.0568135034993825
srt_domain16119	Br6263	LCNE	899	2429	0.370111156854673
srt_domain16119	Br6263	Endothelium	194	2429	0.0798682585426101
srt_domain16119	Br6263	Mixed Neuropept.	128	2429	0.052696582955949
srt_domain16119	Br6263	DISCARD	58	2429	0.0238781391519144
srt_domain16119	Br6263	Serotonergic	9	2429	0.00370522848909016
srt_domain16119	Br6263	Ependyma	2	2429	0.000823384108686702
srt_domain16119	Br6297	Microglia	56	1720	0.0325581395348837
srt_domain16119	Br6297	Mixed Neuropept.	75	1720	0.0436046511627907
srt_domain16119	Br6297	Astro_RYR3	132	1720	0.0767441860465116
srt_domain16119	Br6297	Oligodendrocytes	275	1720	0.159883720930233
srt_domain16119	Br6297	Endothelium	180	1720	0.104651162790698
srt_domain16119	Br6297	LCNE	504	1720	0.293023255813954
srt_domain16119	Br6297	Astro_FGFR3	254	1720	0.147674418604651
srt_domain16119	Br6297	Vasc. SMC	64	1720	0.0372093023255814
srt_domain16119	Br6297	NK_and_T_cells	8	1720	0.00465116279069768
srt_domain16119	Br6297	Blood	29	1720	0.0168604651162791
srt_domain16119	Br6297	OPC	86	1720	0.05
srt_domain16119	Br6297	DISCARD	47	1720	0.0273255813953488
srt_domain16119	Br6297	Inhib_5HTR2A	8	1720	0.00465116279069768
srt_domain16119	Br6297	Serotonergic	2	1720	0.00116279069767442
srt_domain16119	Br6423	Mixed Neuropept.	70	1004	0.0697211155378486
srt_domain16119	Br6423	LCNE	402	1004	0.400398406374502
srt_domain16119	Br6423	OPC	48	1004	0.0478087649402391
srt_domain16119	Br6423	Endothelium	78	1004	0.0776892430278885
srt_domain16119	Br6423	Astro_FGFR3	154	1004	0.153386454183267
srt_domain16119	Br6423	Blood	14	1004	0.0139442231075697
srt_domain16119	Br6423	NK_and_T_cells	12	1004	0.0119521912350598
srt_domain16119	Br6423	Vasc. SMC	38	1004	0.0378486055776892
srt_domain16119	Br6423	Microglia	63	1004	0.0627490039840637
srt_domain16119	Br6423	DISCARD	26	1004	0.0258964143426295
srt_domain16119	Br6423	Astro_RYR3	34	1004	0.0338645418326693
srt_domain16119	Br6423	Inhib_5HTR2A	3	1004	0.00298804780876494
srt_domain16119	Br6423	Oligodendrocytes	53	1004	0.0527888446215139
srt_domain16119	Br6423	Serotonergic	9	1004	0.00896414342629482
srt_domain16119	Br6476	Astro_RYR3	102	1797	0.0567612687813022
srt_domain16119	Br6476	Microglia	160	1797	0.0890372843628269
srt_domain16119	Br6476	Oligodendrocytes	207	1797	0.115191986644407
srt_domain16119	Br6476	Mixed Neuropept.	112	1797	0.0623260990539789
srt_domain16119	Br6476	DISCARD	47	1797	0.0261547022815804
srt_domain16119	Br6476	LCNE	593	1797	0.329994435169727
srt_domain16119	Br6476	Endothelium	150	1797	0.0834724540901503
srt_domain16119	Br6476	Astro_FGFR3	216	1797	0.120200333889816
srt_domain16119	Br6476	OPC	97	1797	0.0539788536449638
srt_domain16119	Br6476	Vasc. SMC	70	1797	0.0389538119087368
srt_domain16119	Br6476	NK_and_T_cells	8	1797	0.00445186421814135
srt_domain16119	Br6476	Blood	21	1797	0.011686143572621
srt_domain16119	Br6476	Inhib_5HTR2A	10	1797	0.00556483027267668
srt_domain16119	Br6476	Astro_SERPINA3	2	1797	0.00111296605453534
srt_domain16119	Br6476	Serotonergic	2	1797	0.00111296605453534
srt_domain16119	Br6538	OPC	68	1420	0.047887323943662
srt_domain16119	Br6538	LCNE	557	1420	0.392253521126761
srt_domain16119	Br6538	Astro_FGFR3	234	1420	0.164788732394366
srt_domain16119	Br6538	Mixed Neuropept.	62	1420	0.0436619718309859
srt_domain16119	Br6538	Endothelium	94	1420	0.0661971830985915
srt_domain16119	Br6538	Oligodendrocytes	95	1420	0.0669014084507042
srt_domain16119	Br6538	Vasc. SMC	51	1420	0.0359154929577465
srt_domain16119	Br6538	NK_and_T_cells	11	1420	0.00774647887323944
srt_domain16119	Br6538	Microglia	84	1420	0.0591549295774648
srt_domain16119	Br6538	DISCARD	39	1420	0.0274647887323944
srt_domain16119	Br6538	Blood	71	1420	0.05
srt_domain16119	Br6538	Astro_RYR3	48	1420	0.0338028169014084
srt_domain16119	Br6538	Inhib_5HTR2A	4	1420	0.0028169014084507
srt_domain16119	Br6538	Astro_SERPINA3	1	1420	0.000704225352112676
srt_domain16119	Br6538	Serotonergic	1	1420	0.000704225352112676
srt_domain20079	Br0942	Astro_FGFR3	296	2024	0.146245059288538
srt_domain20079	Br0942	Microglia	160	2024	0.0790513833992095
srt_domain20079	Br0942	Endothelium	189	2024	0.0933794466403162
srt_domain20079	Br0942	Oligodendrocytes	159	2024	0.0785573122529644
srt_domain20079	Br0942	OPC	68	2024	0.033596837944664
srt_domain20079	Br0942	Mixed Neuropept.	103	2024	0.0508893280632411
srt_domain20079	Br0942	Astro_RYR3	104	2024	0.0513833992094862
srt_domain20079	Br0942	NK_and_T_cells	10	2024	0.00494071146245059
srt_domain20079	Br0942	LCNE	736	2024	0.363636363636364
srt_domain20079	Br0942	Vasc. SMC	85	2024	0.04199604743083
srt_domain20079	Br0942	DISCARD	23	2024	0.0113636363636364
srt_domain20079	Br0942	Blood	85	2024	0.04199604743083
srt_domain20079	Br0942	Astro_SERPINA3	1	2024	0.000494071146245059
srt_domain20079	Br0942	Inhib_5HTR2A	5	2024	0.0024703557312253
srt_domain20079	Br0946	Microglia	119	1533	0.0776255707762557
srt_domain20079	Br0946	DISCARD	25	1533	0.0163078930202218
srt_domain20079	Br0946	LCNE	598	1533	0.390084801043705
srt_domain20079	Br0946	OPC	73	1533	0.0476190476190476
srt_domain20079	Br0946	Blood	35	1533	0.0228310502283105
srt_domain20079	Br0946	Mixed Neuropept.	79	1533	0.0515329419439008
srt_domain20079	Br0946	Astro_FGFR3	195	1533	0.12720156555773
srt_domain20079	Br0946	Astro_RYR3	57	1533	0.0371819960861057
srt_domain20079	Br0946	Endothelium	134	1533	0.0874103065883888
srt_domain20079	Br0946	Oligodendrocytes	149	1533	0.0971950424005218
srt_domain20079	Br0946	NK_and_T_cells	8	1533	0.00521852576647097
srt_domain20079	Br0946	Vasc. SMC	48	1533	0.0313111545988258
srt_domain20079	Br0946	Ependyma	10	1533	0.00652315720808872
srt_domain20079	Br0946	Astro_SERPINA3	1	1533	0.000652315720808872
srt_domain20079	Br0946	Inhib_5HTR2A	2	1533	0.00130463144161774
srt_domain20079	Br1039	Oligodendrocytes	133	927	0.143473570658037
srt_domain20079	Br1039	Astro_RYR3	57	927	0.0614886731391586
srt_domain20079	Br1039	Endothelium	112	927	0.120819848975189
srt_domain20079	Br1039	OPC	35	927	0.0377562028047465
srt_domain20079	Br1039	Blood	27	927	0.029126213592233
srt_domain20079	Br1039	LCNE	292	927	0.314994606256742
srt_domain20079	Br1039	Vasc. SMC	15	927	0.0161812297734628
srt_domain20079	Br1039	Astro_FGFR3	166	927	0.179072276159655
srt_domain20079	Br1039	Mixed Neuropept.	36	927	0.0388349514563107
srt_domain20079	Br1039	DISCARD	13	927	0.0140237324703344
srt_domain20079	Br1039	NK_and_T_cells	9	927	0.00970873786407767
srt_domain20079	Br1039	Microglia	25	927	0.0269687162891046
srt_domain20079	Br1039	Serotonergic	7	927	0.0075512405609493
srt_domain20079	Br1039L	Oligodendrocytes	247	2013	0.122702434177844
srt_domain20079	Br1039L	Astro_RYR3	135	2013	0.0670640834575261
srt_domain20079	Br1039L	OPC	86	2013	0.042722305017387
srt_domain20079	Br1039L	Endothelium	172	2013	0.085444610034774
srt_domain20079	Br1039L	Mixed Neuropept.	82	2013	0.0407352210630899
srt_domain20079	Br1039L	DISCARD	45	2013	0.022354694485842
srt_domain20079	Br1039L	LCNE	751	2013	0.373075012419275
srt_domain20079	Br1039L	Astro_FGFR3	247	2013	0.122702434177844
srt_domain20079	Br1039L	Microglia	96	2013	0.0476900149031297
srt_domain20079	Br1039L	Vasc. SMC	49	2013	0.0243417784401391
srt_domain20079	Br1039L	Serotonergic	6	2013	0.0029806259314456
srt_domain20079	Br1039L	Blood	64	2013	0.0317933432687531
srt_domain20079	Br1039L	NK_and_T_cells	28	2013	0.0139095876800795
srt_domain20079	Br1039L	Inhib_5HTR2A	2	2013	0.000993541977148534
srt_domain20079	Br1039L	Astro_SERPINA3	2	2013	0.000993541977148534
srt_domain20079	Br1039L	Ependyma	1	2013	0.000496770988574267
srt_domain20079	Br1105	Vasc. SMC	44	1188	0.037037037037037
srt_domain20079	Br1105	LCNE	575	1188	0.484006734006734
srt_domain20079	Br1105	Astro_FGFR3	180	1188	0.151515151515152
srt_domain20079	Br1105	NK_and_T_cells	13	1188	0.0109427609427609
srt_domain20079	Br1105	OPC	44	1188	0.037037037037037
srt_domain20079	Br1105	Endothelium	101	1188	0.085016835016835
srt_domain20079	Br1105	Blood	23	1188	0.0193602693602694
srt_domain20079	Br1105	Oligodendrocytes	78	1188	0.0656565656565657
srt_domain20079	Br1105	Astro_RYR3	26	1188	0.0218855218855219
srt_domain20079	Br1105	DISCARD	5	1188	0.00420875420875421
srt_domain20079	Br1105	Microglia	42	1188	0.0353535353535354
srt_domain20079	Br1105	Mixed Neuropept.	53	1188	0.0446127946127946
srt_domain20079	Br1105	Ependyma	1	1188	0.000841750841750842
srt_domain20079	Br1105	Inhib_5HTR2A	2	1188	0.00168350168350168
srt_domain20079	Br1105	Astro_SERPINA3	1	1188	0.000841750841750842
srt_domain20079	Br1285	Oligodendrocytes	46	948	0.0485232067510549
srt_domain20079	Br1285	OPC	59	948	0.0622362869198312
srt_domain20079	Br1285	LCNE	359	948	0.378691983122363
srt_domain20079	Br1285	Astro_RYR3	33	948	0.0348101265822785
srt_domain20079	Br1285	Mixed Neuropept.	49	948	0.0516877637130802
srt_domain20079	Br1285	Vasc. SMC	24	948	0.0253164556962025
srt_domain20079	Br1285	Inhib_5HTR2A	5	948	0.00527426160337553
srt_domain20079	Br1285	Microglia	101	948	0.106540084388186
srt_domain20079	Br1285	Astro_FGFR3	139	948	0.14662447257384
srt_domain20079	Br1285	DISCARD	14	948	0.0147679324894515
srt_domain20079	Br1285	Blood	17	948	0.0179324894514768
srt_domain20079	Br1285	Endothelium	94	948	0.0991561181434599
srt_domain20079	Br1285	Serotonergic	3	948	0.00316455696202532
srt_domain20079	Br1285	NK_and_T_cells	5	948	0.00527426160337553
srt_domain20079	Br1691L	Astro_FGFR3	40	335	0.119402985074627
srt_domain20079	Br1691L	LCNE	126	335	0.376119402985075
srt_domain20079	Br1691L	OPC	17	335	0.0507462686567164
srt_domain20079	Br1691L	Mixed Neuropept.	27	335	0.0805970149253731
srt_domain20079	Br1691L	Endothelium	30	335	0.0895522388059701
srt_domain20079	Br1691L	DISCARD	15	335	0.0447761194029851
srt_domain20079	Br1691L	Vasc. SMC	15	335	0.0447761194029851
srt_domain20079	Br1691L	Oligodendrocytes	32	335	0.0955223880597015
srt_domain20079	Br1691L	Astro_RYR3	15	335	0.0447761194029851
srt_domain20079	Br1691L	Blood	7	335	0.0208955223880597
srt_domain20079	Br1691L	Microglia	5	335	0.0149253731343284
srt_domain20079	Br1691L	Inhib_5HTR2A	4	335	0.0119402985074627
srt_domain20079	Br1691L	Serotonergic	2	335	0.00597014925373134
srt_domain20079	Br1706	LCNE	403	907	0.444321940463065
srt_domain20079	Br1706	Microglia	87	907	0.0959206174200662
srt_domain20079	Br1706	Astro_RYR3	20	907	0.0220507166482911
srt_domain20079	Br1706	Oligodendrocytes	28	907	0.0308710033076075
srt_domain20079	Br1706	Astro_FGFR3	136	907	0.149944873208379
srt_domain20079	Br1706	Endothelium	72	907	0.0793825799338479
srt_domain20079	Br1706	OPC	40	907	0.0441014332965821
srt_domain20079	Br1706	DISCARD	11	907	0.0121278941565601
srt_domain20079	Br1706	Vasc. SMC	32	907	0.0352811466372657
srt_domain20079	Br1706	Blood	48	907	0.0529217199558986
srt_domain20079	Br1706	Mixed Neuropept.	19	907	0.0209481808158765
