gene_name	variable	coef	var_group	Chisq	Df	pval	logLik	NMvar	fdr_gene	bonf_gene	randomIntercept_Coef	randomIntercept_SD
MGST1	Xenium_slide		C					NM_mean_intensity			0	0
MGST1	Xenium_slide		D					NM_mean_intensity			0	0
MGST1	Xenium_slide		E					NM_mean_intensity			0	0
MKI67	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.0704630136636009	0.00152285991897555
MKI67	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0851513579680318	0.00154740795965835
MKI67	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00537435022514277	0.00433454960280352
MKI67	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0401662967523256	0.00350947694184669
MKI67	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0580850394884387	0.0134659444336167
MKI67	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0480348225177021	0.0048027237024286
MKI67	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0363727701849051	0.00379964772419009
MKI67	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.053054064396271	0.00175055921388431
MKI67	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.0999666027093958	0.0114925724285025
MKI67	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0747333508361922	0.00925128071409802
MKI67	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.124025473379347	0.00399411677068596
MKI67	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.0719001363695965	0.00151421876072215
MKI67	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0903832403642115	0.00144937874198402
MKI67	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.173071432219441	0.00126457639767976
MKI67	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.030032469044237	0.00196076880213891
MKI67	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.0507761579010585	0.00148847334616883
MKI67	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.00442671279616317	0.00422186802367181
MKI67	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0409998241943523	0.0023131405845183
MKI67	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.0127750549095414	0.00221312346452482
MKI67	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0170083268266224	0.00239632362421058
MKI67	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.0453811145403291	0.00629232768151351
MKI67	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0382132767046191	0.00291361611175254
MKI67	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0445003157216516	0.00806196055110098
MKI67	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0839699084583238	0.00471411181442722
MKI67	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.0901788881956426	0.00909263057138502
MKI67	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.055706708498841	0.00489652806973442
MKI67	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0666002764749973	0.00223575736759139
MKI67	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.0522283213956261	0.00497060358549789
MKI67	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0781615755553042	0.0060968913802345
MKI67	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0664301280311366	0.00125187836110962
MKI67	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.131619974122774	0.0114925724285025
MKI67	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.0551247283154086	0.00232081426801642
MKI67	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.0214326602865226	0.00316051186870318
MKI67	Xenium_slide		A					NM_mean_intensity			0	0
MKI67	Xenium_slide		B					NM_mean_intensity			0	0
MKI67	Xenium_slide		C					NM_mean_intensity			0	0
MKI67	Xenium_slide		D					NM_mean_intensity			0	0
MKI67	Xenium_slide		E					NM_mean_intensity			0	0
MOBP	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.0499598435527826	0.00147981610665234
MOBP	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0749802081651963	0.00150366924786025
MOBP	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00191784301877043	0.00421139279203795
MOBP	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0433601941163414	0.00340996646156235
MOBP	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0524634601391425	0.0130637561703001
MOBP	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0573163919909462	0.00466608052518412
MOBP	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0394169366662912	0.0036918372404282
MOBP	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0503277848027717	0.00170106774943697
MOBP	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.0932118067920909	0.0111543792817839
MOBP	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0695715319478482	0.00898288954682212
MOBP	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.115561854004437	0.0038807341710277
MOBP	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.0608203124802247	0.00147141954823798
MOBP	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0800178130080978	0.00140841472342838
MOBP	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.161729949425649	0.00122884116660566
MOBP	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.0322559580242195	0.00190532061115465
MOBP	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.0445508853094427	0.00144640285702291
MOBP	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.00833011112302046	0.00410194931561941
MOBP	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0372195511172168	0.00224769649257986
MOBP	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.0157625443105911	0.00215051807526255
MOBP	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0130328916071412	0.00232851767106961
MOBP	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.041128464386245	0.00611237131938273
MOBP	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0337625441336161	0.00283110115486102
MOBP	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0405708791327004	0.00782955925604258
MOBP	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0779673473237443	0.0045800253938665
MOBP	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.0830603899540814	0.00882907889542913
MOBP	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.050005594919474	0.00475717610464795
MOBP	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0601156026924505	0.00217250968532631
MOBP	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.0462531809692326	0.00482911090754242
MOBP	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0678702264758808	0.00592265666703812
MOBP	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0605932046509252	0.00121650231836972
MOBP	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.123378931054005	0.0111543792817839
MOBP	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.0563844946994037	0.00225515232955394
MOBP	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.0217872982390244	0.00307096219760908
MOBP	Xenium_slide		A					NM_mean_intensity			0	0
MOBP	Xenium_slide		B					NM_mean_intensity			0	0
MOBP	Xenium_slide		C					NM_mean_intensity			0	0
MOBP	Xenium_slide		D					NM_mean_intensity			0	0
MOBP	Xenium_slide		E					NM_mean_intensity			0	0
MOG	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.069350610840982	0.00151916724953325
MOG	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0840963262870495	0.0015436556755769
MOG	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00465097400931301	0.00432398403445085
MOG	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0405955703739665	0.00350094002034434
MOG	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0572050090284516	0.0134314335597735
MOG	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0486824315916278	0.00479100110757642
MOG	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0367948135487123	0.0037903987388936
MOG	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0528201697126421	0.00174631340733506
MOG	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.0992665346555322	0.0114635552560729
MOG	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0741492241535983	0.00922825406270429
MOG	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.123029718658679	0.00398438974723696
MOG	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.0691598433703895	0.00151054707522115
MOG	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0903367488612284	0.00144586449564612
MOG	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.171978985545235	0.0012615107226819
MOG	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.0306160117698403	0.00195601197373458
MOG	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.0497509009314839	0.00148486417700621
MOG	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.0052491122911414	0.00421158025785799
MOG	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0407323509784045	0.00230752621552908
MOG	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.0134151069395291	0.00220775262588915
MOG	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0162679879754191	0.00239050663260461
MOG	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.0452207929483962	0.00627688904738264
MOG	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0381629152742966	0.00290653723996933
MOG	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0443067685195335	0.00804202212214707
MOG	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0831083523741414	0.0047026085705931
MOG	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.0892255776603648	0.00907001920373235
MOG	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.0552834797297092	0.00488457308018042
MOG	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0673007023576621	0.00223033142709853
MOG	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.0518808658222096	0.00495846493763707
MOG	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0772998324817527	0.00608194364349929
MOG	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0656914829211255	0.00124884350042904
MOG	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.131466271920396	0.0114635552560729
MOG	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.054904256079624	0.0023151812101146
MOG	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.0212835120641158	0.00315282948865265
MOG	Xenium_slide		A					NM_mean_intensity			0	0
MOG	Xenium_slide		B					NM_mean_intensity			0	0
MOG	Xenium_slide		C					NM_mean_intensity			0	0
MOG	Xenium_slide		D					NM_mean_intensity			0	0
MOG	Xenium_slide		E					NM_mean_intensity			0	0
MS4A6A	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.070319751554965	0.00152164511459342
MS4A6A	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0852281256891443	0.00154617355692572
MS4A6A	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00546632261307947	0.00433108665251951
MS4A6A	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0402864553998084	0.00350667464584003
MS4A6A	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0579833400063166	0.0134550464039566
MS4A6A	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0477557029383922	0.00479888538969843
MS4A6A	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0363325543815571	0.00379661319604208
MS4A6A	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0528255284098207	0.00174916261224292
MS4A6A	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.0998052689577339	0.0114833075599393
MS4A6A	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0746740804815827	0.00924385013252816
MS4A6A	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.123803544102682	0.0039909265360803
MS4A6A	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.0715859320737769	0.00151301085510655
MS4A6A	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0904482382451799	0.00144822260135436
MS4A6A	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.17283707334114	0.00126356778827371
MS4A6A	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.0302357208917847	0.00195920434369864
MS4A6A	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.0507343022003036	0.00148728599454694
MS4A6A	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.0046101410996019	0.0042184953613202
MS4A6A	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0410062507209863	0.0023112946838677
MS4A6A	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.0128395512662156	0.00221135745776941
MS4A6A	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0171396925088785	0.00239441127054842
MS4A6A	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.0453406208227145	0.0062872922061634
MS4A6A	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0383695857609841	0.00291129036196032
MS4A6A	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0445848801290767	0.00805549582369936
MS4A6A	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0836365323023578	0.00471034457657712
MS4A6A	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.0899463887014084	0.00908532910580643
MS4A6A	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.0558886209942033	0.00489261450161409
MS4A6A	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0667267624506928	0.00223397328151685
MS4A6A	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.0520934710232354	0.00496663057804455
MS4A6A	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0779049150885181	0.00609201324955553
MS4A6A	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0664413612230869	0.00125087988860259
MS4A6A	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.131474446872208	0.0114833075599393
MS4A6A	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.0551864491255452	0.00231896223727835
MS4A6A	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.021343464134647	0.00315798871288901
MS4A6A	Xenium_slide		A					NM_mean_intensity			-2.99436589387091e-11	9.0640974654598e-07
MS4A6A	Xenium_slide		B					NM_mean_intensity			-1.23681917867789e-11	9.06409746545854e-07
MS4A6A	Xenium_slide		C					NM_mean_intensity			-3.72308442318016e-12	9.06409746606407e-07
MS4A6A	Xenium_slide		D					NM_mean_intensity			2.9643184409715e-11	9.06409746545899e-07
MS4A6A	Xenium_slide		E					NM_mean_intensity			1.63917506203982e-11	9.06409746608209e-07
MT1E	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.0705365791962378	0.00151200219459375
MT1E	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0846043934324607	0.00153637513045226
MT1E	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00539903974901119	0.00430359508022567
MT1E	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0402717012219931	0.00348443043963665
MT1E	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0574835875537083	0.0133682484171842
MT1E	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0483944171653146	0.00476841141264328
MT1E	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0372430643461581	0.00377252468763766
MT1E	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0504450874594707	0.00173807712055855
MT1E	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.0994847775888409	0.0114095892002221
MT1E	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0734952848775174	0.00918478180640977
MT1E	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.122671820929679	0.00396560131994903
MT1E	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.071488618983143	0.00150342267408717
MT1E	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0908021029791104	0.0014390451469864
MT1E	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.170124941981961	0.0012555608265131
MT1E	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.0307322822861018	0.00194678677143632
MT1E	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.049229003463337	0.00147786089986031
MT1E	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.00507141823934187	0.00419172104710789
MT1E	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0400334884295018	0.00229664339144388
MT1E	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.012363997953499	0.0021973402890692
MT1E	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0178905056487682	0.00237923251743621
MT1E	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.0466660465356894	0.00624730040135291
MT1E	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0365999406213314	0.0028928299621051
MT1E	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0432087712909855	0.00800412669038495
MT1E	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0829900725822053	0.0046804353792902
MT1E	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.0885092496953699	0.00902729056335815
MT1E	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.0539812672431512	0.00486154249295176
MT1E	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0646110267923436	0.00221981261802897
MT1E	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.051332188464151	0.00493508619921913
MT1E	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0757880869545135	0.00605327295054852
MT1E	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0667328740415086	0.0012429533463098
MT1E	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.130777505326127	0.0114095892002221
MT1E	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.0554562092485447	0.00230426228890982
MT1E	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.021272453505335	0.00313796101376425
MT1E	Xenium_slide		A					NM_mean_intensity			0	0
MT1E	Xenium_slide		B					NM_mean_intensity			0	0
MT1E	Xenium_slide		C					NM_mean_intensity			0	0
MT1E	Xenium_slide		D					NM_mean_intensity			0	0
MT1E	Xenium_slide		E					NM_mean_intensity			0	0
MT1X	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.0706621153386625	0.00152059207821916
MT1X	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0853610591404077	0.00154510353724405
MT1X	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00510668296028682	0.00432808475272065
MT1X	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0401552009207546	0.00350424559506542
MT1X	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0578786878775	0.0134455819828473
MT1X	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0481967766640122	0.00479555795192087
MT1X	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0368134866789619	0.00379398279352565
MT1X	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0525412152272054	0.00174795203105272
MT1X	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.0995584789876307	0.0114752659280676
MT1X	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0743700404497837	0.00923740400926467
MT1X	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.123588286218877	0.00398816112268278
MT1X	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.0717228291184374	0.00151196379694978
MT1X	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0904199720352152	0.00144722040024043
MT1X	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.172619476823557	0.00126269342415027
MT1X	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.0305248508068406	0.00195784828939081
MT1X	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.0504683741486224	0.00148625674761755
MT1X	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.00507504126872645	0.00421557175770994
MT1X	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0410262501738553	0.00230969470069785
MT1X	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.0124774072085442	0.00220982672151453
MT1X	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0175435941008057	0.00239275368894978
MT1X	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.0455272564173069	0.00628292614776663
MT1X	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0374581282452646	0.00290927444287513
MT1X	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0441315025905401	0.00804988890453472
MT1X	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0836885932630376	0.00470707878323616
MT1X	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.0898731456685086	0.00907899520195537
MT1X	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.0559844583185421	0.00488922179156008
MT1X	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0666404448388184	0.00223242687540525
MT1X	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.05204340832923	0.00496318631218253
MT1X	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0777637757992417	0.0060877837334702
MT1X	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0665528563866866	0.00125001430778194
MT1X	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.131259752287338	0.0114752659280676
MT1X	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.0545624156157288	0.00231735694087517
MT1X	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.0211943612918495	0.00315580166421076
MT1X	Xenium_slide		A					NM_mean_intensity			-3.47735285981131e-11	9.71859032480202e-07
MT1X	Xenium_slide		B					NM_mean_intensity			-1.43086763774328e-11	9.71859032480046e-07
MT1X	Xenium_slide		C					NM_mean_intensity			-4.12331552223861e-12	9.71859032554844e-07
MT1X	Xenium_slide		D					NM_mean_intensity			3.42799997524424e-11	9.71859032480102e-07
MT1X	Xenium_slide		E					NM_mean_intensity			1.89255207709299e-11	9.71859032557071e-07
MYO16	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.0671722199029141	0.00149142791257929
MYO16	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.0823710180298869	0.00151546926654621
MYO16	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00672740265179647	0.00424507646930404
MYO16	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0448071759659506	0.00343703723039773
MYO16	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0501057106315805	0.0131877517070063
MYO16	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.0548170443354401	0.00470358442280842
MYO16	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0335473565807179	0.00372121769882437
MYO16	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0497771062622149	0.00171442732995379
MYO16	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.103323225300884	0.0112552072182542
MYO16	Xenium_slide:brnum		B:Br2305L					NM_mean_intensity			0.0795637180471412	0.00906025201090537
MYO16	Xenium_slide:brnum		B:Br3974					NM_mean_intensity			0.116054598424624	0.0039116719950874
MYO16	Xenium_slide:brnum		B:Br5854L					NM_mean_intensity			-0.0707313517424308	0.0014829651130288
MYO16	Xenium_slide:brnum		B:Br6098					NM_mean_intensity			-0.0836346012298974	0.00141946342901746
MYO16	Xenium_slide:brnum		B:Br6476					NM_mean_intensity			-0.171938497930932	0.00123847548925402
MYO16	Xenium_slide:brnum		C:Br0946					NM_mean_intensity			0.0329407465889695	0.00192029799004015
MYO16	Xenium_slide:brnum		C:Br1105					NM_mean_intensity			-0.0478319192863471	0.00145775109889217
MYO16	Xenium_slide:brnum		C:Br2582					NM_mean_intensity			0.00859525828610521	0.00413472127572927
MYO16	Xenium_slide:brnum		C:Br5367					NM_mean_intensity			-0.0384620353702067	0.00226539635389972
MYO16	Xenium_slide:brnum		C:Br5368					NM_mean_intensity			0.0159218370199056	0.00216744373648589
MYO16	Xenium_slide:brnum		C:Br5460					NM_mean_intensity			0.0145020842990698	0.00234686236042691
MYO16	Xenium_slide:brnum		D:Br1039					NM_mean_intensity			0.0486297750272573	0.00616242858392405
MYO16	Xenium_slide:brnum		D:Br1285					NM_mean_intensity			-0.0347186685318181	0.00285347684052292
MYO16	Xenium_slide:brnum		D:Br2305					NM_mean_intensity			0.0467444158092212	0.00789550748845308
MYO16	Xenium_slide:brnum		D:Br5634					NM_mean_intensity			0.0855627061094734	0.00461680210728076
MYO16	Xenium_slide:brnum		D:Br6085					NM_mean_intensity			0.089938364025254	0.00890488060693875
MYO16	Xenium_slide:brnum		D:Br6297					NM_mean_intensity			0.0524462936541404	0.00479545198236057
MYO16	Xenium_slide:brnum		D:Br6538					NM_mean_intensity			-0.0681817393978943	0.00218961044327225
MYO16	Xenium_slide:brnum		E:Br1039L					NM_mean_intensity			0.0468533149469291	0.00486799801883593
MYO16	Xenium_slide:brnum		E:Br1706					NM_mean_intensity			0.0640851387462412	0.00597102843441146
MYO16	Xenium_slide:brnum		E:Br5854					NM_mean_intensity			-0.0628548834864067	0.00122603954489279
MYO16	Xenium_slide:brnum		E:Br6119					NM_mean_intensity			0.128029044028142	0.0112552072182542
MYO16	Xenium_slide:brnum		E:Br6263					NM_mean_intensity			-0.0574546052310161	0.00227291164052512
MYO16	Xenium_slide:brnum		E:Br6423					NM_mean_intensity			-0.0217234108867068	0.00309527598012722
MYO16	Xenium_slide		A					NM_mean_intensity			0	0
MYO16	Xenium_slide		B					NM_mean_intensity			0	0
MYO16	Xenium_slide		C					NM_mean_intensity			0	0
MYO16	Xenium_slide		D					NM_mean_intensity			0	0
MYO16	Xenium_slide		E					NM_mean_intensity			0	0
MYO5B	Xenium_slide:brnum		A:Br1691L					NM_mean_intensity			-0.0704535459236242	0.0015228414972522
MYO5B	Xenium_slide:brnum		A:Br1884					NM_mean_intensity			-0.085222770795835	0.00154738924359488
MYO5B	Xenium_slide:brnum		A:Br5415					NM_mean_intensity			0.00540391081049959	0.00433449876773616
MYO5B	Xenium_slide:brnum		A:Br5426					NM_mean_intensity			-0.0402369210746118	0.00350943527435154
MYO5B	Xenium_slide:brnum		A:Br5529					NM_mean_intensity			0.0579364157907625	0.0134658355369069
MYO5B	Xenium_slide:brnum		A:Br5941					NM_mean_intensity			-0.048053934728491	0.0048026678368946
MYO5B	Xenium_slide:brnum		A:Br6222					NM_mean_intensity			-0.0362872158110889	0.00379960279205751
MYO5B	Xenium_slide:brnum		B:Br0942					NM_mean_intensity			-0.0529982163550992	0.00175053806695716
MYO5B	Xenium_slide:brnum		B:Br1556					NM_mean_intensity			0.100230014451474	0.0114924668105292
