DE_model	contrast	gene_name	gene_id	domain8426_logFC	domain8426_tstat	domain8426_P.Value	domain8426_adj.P.Val	domain12199_logFC	domain12199_tstat	domain12199_P.Value	domain12199_adj.P.Val	domain16119_logFC	domain16119_tstat	domain16119_P.Value	domain16119_adj.P.Val	domain20079_logFC	domain20079_tstat	domain20079_P.Value	domain20079_adj.P.Val	domain8492_logFC	domain8492_tstat	domain8492_P.Value	domain8492_adj.P.Val	domain12412_logFC	domain12412_tstat	domain12412_P.Value	domain12412_adj.P.Val
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SLC6A2	ENSG00000103546	-0.13487	-0.39763	0.69141	0.97853	-0.18333	-0.53022	0.59666	0.98133	-0.13487	-0.39763	0.69141	0.97853	-0.12982	-0.37627	0.7072	0.97759	0.19363	0.60001	0.54885	0.90212	-0.04207	-0.13019	0.89649	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SLC6A3	ENSG00000142319	0.07349	0.34973	0.72698	0.97853	0.07404	0.36973	0.71206	0.98188	0.07349	0.34973	0.72698	0.97853	-0.05713	-0.27876	0.78078	0.97759	0.08439	0.30578	0.75993	0.97379	-0.12386	-0.46315	0.64352	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SLC6A4	ENSG00000108576	0.27887	0.56433	0.57329	0.97853	-0.2004	-0.40173	0.6884	0.98188	0.27887	0.56433	0.57329	0.97853	-0.23774	-0.45139	0.6523	0.97759	0.31341	0.656	0.51221	0.90212	0.07017	0.14719	0.88306	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SLC7A11	ENSG00000151012	-0.43423	-2.2178	0.02792	0.37234	-0.42925	-2.21482	0.02813	0.34657	-0.43423	-2.2178	0.02792	0.37234	-0.4448	-2.31529	0.02183	0.29698	-0.32683	-1.6222	0.10557	0.46013	-0.47861	-2.31765	0.02098	0.30449
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SLIT3	ENSG00000184347	0.01184	0.04894	0.96103	0.98699	0.07576	0.32212	0.74777	0.98188	0.01184	0.04894	0.96103	0.98699	0.1957	0.74869	0.45511	0.97759	0.03018	0.09842	0.92165	0.97625	-0.08044	-0.25152	0.80154	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SNCB	ENSG00000074317	-0.06504	-0.37479	0.70829	0.97853	-0.09797	-0.5656	0.57243	0.98133	-0.06504	-0.37479	0.70829	0.97853	-0.1647	-0.86573	0.38789	0.95017	-0.02051	-0.12778	0.89839	0.97625	-0.17504	-1.05334	0.29284	0.92142
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SNCG	ENSG00000173267	-0.44068	-1.93005	0.0553	0.49227	-0.47757	-2.08928	0.0382	0.39838	-0.44068	-1.93005	0.0553	0.49227	-0.48573	-1.99515	0.04767	0.44613	-0.43645	-1.83766	0.06687	0.34376	-0.5556	-2.30499	0.02169	0.30449
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SNTB2	ENSG00000168807	0.01884	0.13091	0.896	0.97853	0.07543	0.54507	0.58643	0.98133	0.01884	0.13091	0.896	0.97853	0.03558	0.28017	0.7797	0.97759	0.0858	0.4563	0.64842	0.9376	-0.05787	-0.31177	0.75538	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SORCS1	ENSG00000108018	0.04023	0.14606	0.88405	0.97853	-0.12751	-0.47459	0.6357	0.98188	0.04023	0.14606	0.88405	0.97853	-0.05206	-0.21471	0.83026	0.97759	0.14542	0.53926	0.59001	0.92848	-0.08501	-0.31614	0.75206	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SOX10	ENSG00000100146	0.24576	1.28537	0.20044	0.86994	0.33178	1.83328	0.06854	0.49056	0.24576	1.28537	0.20044	0.86994	0.23084	1.31146	0.19152	0.79437	0.42445	2.43732	0.01524	0.1469	0.24459	1.50392	0.13341	0.69886
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SOX11	ENSG00000176887	0.12351	0.65738	0.51184	0.97853	0.09784	0.54605	0.58576	0.98133	0.12351	0.65738	0.51184	0.97853	0.02525	0.13593	0.89204	0.97759	0.2538	1.13671	0.25635	0.72406	0.21064	0.97306	0.33113	0.94145
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SOX2	ENSG00000181449	-0.42222	-1.76449	0.07948	0.58019	-0.41748	-1.8117	0.07183	0.5042	-0.42222	-1.76449	0.07948	0.58019	-0.46492	-2.0453	0.04241	0.40735	-0.35357	-1.79058	0.07413	0.36078	-0.50419	-2.47381	0.01379	0.2386
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SOX4	ENSG00000124766	-0.09901	-0.50191	0.61639	0.97853	-0.02883	-0.14967	0.8812	0.98188	-0.09901	-0.50191	0.61639	0.97853	-0.13758	-0.70887	0.47941	0.97759	0.11209	0.41937	0.67518	0.9376	-0.04581	-0.16646	0.86788	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SOX9	ENSG00000125398	-0.75639	-2.73849	0.00684	0.21896	-0.80139	-2.93635	0.00379	0.15372	-0.75639	-2.73849	0.00684	0.21896	-0.79441	-2.98178	0.0033	0.13824	-0.74045	-2.91586	0.00375	0.08575	-0.84927	-3.21814	0.0014	0.08253
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SPARC	ENSG00000113140	-0.41542	-2.5609	0.01133	0.21896	-0.36949	-2.28732	0.02343	0.32959	-0.41542	-2.5609	0.01133	0.21896	-0.41599	-2.56798	0.01111	0.22537	-0.35949	-2.28764	0.02269	0.18202	-0.48732	-3.0189	0.0027	0.12333
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SPHKAP	ENSG00000153820	0.3743	1.64675	0.10149	0.63869	0.40265	1.77031	0.0785	0.52097	0.3743	1.64675	0.10149	0.63869	0.39088	1.67091	0.09663	0.61809	0.51908	2.25056	0.02497	0.18226	0.32854	1.44677	0.14876	0.72398
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SPI1	ENSG00000066336	0.31436	1.83374	0.06847	0.52537	0.26414	1.56439	0.11962	0.62374	0.31436	1.83374	0.06847	0.52537	0.30749	1.62847	0.10533	0.64074	0.35063	1.65103	0.09953	0.44852	0.20721	0.99294	0.32135	0.93834
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SPON1	ENSG00000262655	-0.23237	-1.10643	0.27013	0.91123	-0.24001	-1.17388	0.24212	0.81001	-0.23237	-1.10643	0.27013	0.91123	-0.25968	-1.34311	0.18108	0.77757	-0.19414	-1.01797	0.30932	0.77968	-0.27597	-1.39788	0.16294	0.73426
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SREBF1	ENSG00000072310	-0.08207	-0.46194	0.64472	0.97853	-0.0563	-0.32066	0.74887	0.98188	-0.08207	-0.46194	0.64472	0.97853	-0.09737	-0.57213	0.56801	0.97759	0.066	0.40748	0.68388	0.9376	-0.05989	-0.374	0.70861	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SSR4	ENSG00000180879	0.02854	0.24512	0.80666	0.97853	0.04717	0.41085	0.68171	0.98188	0.02854	0.24512	0.80666	0.97853	-0.00169	-0.01594	0.9873	0.99419	0.1904	1.53995	0.12438	0.48815	-0.01257	-0.10582	0.91578	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SST	ENSG00000157005	0.15367	0.37387	0.70897	0.97853	0.23059	0.57948	0.56305	0.98133	0.15367	0.37387	0.70897	0.97853	0.37037	0.82554	0.41026	0.95017	0.2572	0.63663	0.52474	0.90212	-0.03262	-0.07913	0.93697	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	ST18	ENSG00000147488	0.63415	2.88346	0.00445	0.21896	0.68277	3.25996	0.00135	0.11002	0.63415	2.88346	0.00445	0.21896	0.64044	3.01439	0.00298	0.13824	0.70043	3.46198	6e-04	0.04346	0.52722	2.83231	0.00486	0.14362
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	STAT3	ENSG00000168610	0.04812	0.32512	0.7455	0.97853	0.00698	0.0502	0.96002	0.98985	0.04812	0.32512	0.7455	0.97853	0.00338	0.02561	0.9796	0.9932	0.10826	0.73689	0.46163	0.90104	-0.06437	-0.45737	0.64766	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	STK32B	ENSG00000152953	0.02501	0.13156	0.89549	0.97853	0.08465	0.45068	0.65281	0.98188	0.02501	0.13156	0.89549	0.97853	-0.05138	-0.26626	0.79037	0.97759	0.08179	0.3831	0.70185	0.9376	-0.11716	-0.54528	0.58587	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	STXBP2	ENSG00000076944	0.02749	0.16526	0.86894	0.97853	0.05752	0.34197	0.73281	0.98188	0.02749	0.16526	0.86894	0.97853	0.0686	0.36829	0.71313	0.97759	0.03179	0.1472	0.88305	0.97625	-0.09385	-0.43573	0.66328	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SULF1	ENSG00000137573	-0.42522	-1.41363	0.15933	0.7859	-0.49189	-1.65014	0.1008	0.57907	-0.42522	-1.41363	0.15933	0.7859	-0.42228	-1.54689	0.1238	0.68806	-0.15225	-0.60289	0.54693	0.90212	-0.37408	-1.48688	0.13786	0.69886
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	SYNPR	ENSG00000163630	0.52246	2.03517	0.04342	0.46607	0.33249	1.32683	0.18638	0.7463	0.52246	2.03517	0.04342	0.46607	0.14573	0.55892	0.57697	0.97759	0.61144	2.55877	0.01088	0.14106	0.35432	1.49555	0.13558	0.69886
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TAC1	ENSG00000006128	0.96656	2.5261	0.01246	0.21896	0.86849	2.28931	0.02332	0.32959	0.96656	2.5261	0.01246	0.21896	0.79962	1.94915	0.05298	0.44826	1.06154	3.03624	0.00256	0.07175	0.73394	2.07951	0.03822	0.36712
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TACR1	ENSG00000115353	-0.01164	-0.05904	0.95299	0.9826	-0.0139	-0.07197	0.94271	0.98798	-0.01164	-0.05904	0.95299	0.9826	-0.02304	-0.12833	0.89804	0.97759	0.06704	0.33116	0.7407	0.95871	-0.0804	-0.40617	0.68484	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TAGLN	ENSG00000149591	-0.05292	-0.19084	0.84888	0.97853	-0.08126	-0.31254	0.75502	0.98188	-0.05292	-0.19084	0.84888	0.97853	0.15924	0.5752	0.56594	0.97759	-0.06294	-0.22545	0.82175	0.97625	-0.06544	-0.24466	0.80685	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TENM1	ENSG00000009694	-0.12978	-0.66815	0.50496	0.97853	-0.11514	-0.57405	0.56671	0.98133	-0.12978	-0.66815	0.50496	0.97853	-0.20066	-0.96916	0.33388	0.92828	0.11168	0.51098	0.60965	0.93613	-0.09311	-0.4107	0.68152	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TENM2	ENSG00000145934	0.13683	0.71741	0.47412	0.97853	0.05381	0.2864	0.77493	0.98188	0.13683	0.71741	0.47412	0.97853	-0.01685	-0.09083	0.92774	0.97759	0.31743	1.54912	0.12216	0.48466	0.12862	0.62865	0.52994	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TESPA1	ENSG00000135426	0.24828	0.91561	0.36119	0.97372	0.22294	0.84059	0.40178	0.95228	0.24828	0.91561	0.36119	0.97372	0.42549	1.5659	0.11928	0.68806	0.40355	1.0764	0.28241	0.74396	0.1131	0.30067	0.76383	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TGFB1	ENSG00000105329	-0.00848	-0.0451	0.96408	0.98699	-0.01114	-0.05968	0.95248	0.98798	-0.00848	-0.0451	0.96408	0.98699	3e-05	0.00017	0.99986	0.99986	-0.05537	-0.26711	0.78952	0.97625	-0.147	-0.70288	0.48255	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TGFB2	ENSG00000092969	-0.06073	-0.2914	0.77111	0.97853	-0.12619	-0.60923	0.5432	0.98133	-0.06073	-0.2914	0.77111	0.97853	-0.06373	-0.32432	0.74611	0.97759	0.20005	0.93738	0.34914	0.82219	-0.00065	-0.00302	0.9976	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TGFBI	ENSG00000120708	-0.10134	-0.34161	0.73307	0.97853	-0.15933	-0.52154	0.60269	0.98133	-0.10134	-0.34161	0.73307	0.97853	0.05859	0.18798	0.85112	0.97759	-0.02081	-0.05484	0.95629	0.97625	-0.24947	-0.64937	0.51648	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TH	ENSG00000180176	-0.10472	-0.307	0.75923	0.97853	-0.16997	-0.49572	0.62075	0.98133	-0.10472	-0.307	0.75923	0.97853	-0.1344	-0.39738	0.6916	0.97759	0.01362	0.04766	0.96201	0.97625	-0.17663	-0.62012	0.53554	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	THBS1	ENSG00000137801	0.6372	1.6477	0.1013	0.63869	0.56955	1.52929	0.12809	0.64044	0.6372	1.6477	0.1013	0.63869	0.79785	2.08753	0.03837	0.40735	0.55855	1.30069	0.19413	0.64416	0.44537	1.04496	0.29668	0.92555
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	THEMIS	ENSG00000172673	0.22631	0.70049	0.4846	0.97853	0.57859	1.86607	0.06379	0.48773	0.22631	0.70049	0.4846	0.97853	0.43262	1.35328	0.17781	0.77624	0.35539	0.88292	0.37783	0.85128	0.19511	0.49195	0.62303	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	THRA	ENSG00000126351	-0.25561	-1.46758	0.1441	0.76535	-0.2662	-1.54864	0.12336	0.62538	-0.25561	-1.46758	0.1441	0.76535	-0.29355	-1.54434	0.12442	0.68806	-0.16641	-0.64633	0.51844	0.90212	-0.29958	-1.1619	0.24599	0.88026
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	THSD4	ENSG00000187720	0.28546	1.20785	0.22881	0.86994	0.12217	0.54252	0.58818	0.98133	0.28546	1.20785	0.22881	0.86994	0.26271	1.23686	0.21789	0.83182	0.17195	0.61236	0.54066	0.90212	-0.00029	-0.00102	0.99918	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	THSD7B	ENSG00000144229	-0.12154	-0.44116	0.65967	0.97853	-0.17642	-0.66052	0.50983	0.98133	-0.12154	-0.44116	0.65967	0.97853	-0.19414	-0.81384	0.41691	0.95017	-0.1172	-0.36416	0.71594	0.9468	-0.2695	-0.83846	0.40229	0.96545
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TMEM132C	ENSG00000181234	0.40777	2.26333	0.0249	0.36201	0.43184	2.41862	0.01666	0.28949	0.40777	2.26333	0.0249	0.36201	0.29366	1.74377	0.08306	0.56141	0.58034	3.048	0.00246	0.07175	0.39818	2.08132	0.03805	0.36712
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TMEM163	ENSG00000152128	0.01642	0.08779	0.93015	0.97853	0.12824	0.68728	0.49286	0.98133	0.01642	0.08779	0.93015	0.97853	0.03686	0.20009	0.84166	0.97759	0.32966	1.3293	0.18452	0.62944	0.14191	0.56886	0.56978	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TMEM35A	ENSG00000126950	0.1056	0.61691	0.53814	0.97853	0.08518	0.50445	0.61461	0.98133	0.1056	0.61691	0.53814	0.97853	0.05084	0.31311	0.75459	0.97759	0.38593	2.30885	0.02147	0.17812	0.17896	1.09833	0.27274	0.90645
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TMIGD3	ENSG00000121933	0.10909	0.36939	0.7123	0.97853	0.10553	0.36063	0.71883	0.98188	0.10909	0.36939	0.7123	0.97853	0.13305	0.42778	0.66937	0.97759	0.20382	0.61439	0.53931	0.90212	0.05656	0.1714	0.864	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TMSB4X	ENSG00000205542	0.13813	0.98391	0.32658	0.97372	0.10498	0.78487	0.43364	0.96858	0.13813	0.98391	0.32658	0.97372	0.10332	0.82628	0.40984	0.95017	0.27691	1.93519	0.05369	0.30054	0.06748	0.52001	0.60335	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TMSB4Y	ENSG00000154620	0.13657	0.41275	0.68032	0.97853	0.11786	0.36016	0.71918	0.98188	0.13657	0.41275	0.68032	0.97853	0.20107	0.62502	0.53282	0.97759	0.23016	0.72766	0.46725	0.90212	0.07262	0.23459	0.81465	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TOP2A	ENSG00000131747	0.19	0.32827	0.74312	0.97853	-0.05422	-0.09668	0.9231	0.98518	0.19	0.32827	0.74312	0.97853	-0.31667	-0.5668	0.57162	0.97759	0.42534	0.67753	0.49849	0.90212	-0.16107	-0.25033	0.80247	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TP53	ENSG00000141510	-0.12957	-0.84489	0.39938	0.97853	-0.14391	-0.94547	0.34579	0.92524	-0.12957	-0.84489	0.39938	0.97853	-0.12791	-0.86022	0.39091	0.95017	-0.08235	-0.43515	0.66369	0.9376	-0.21699	-1.18219	0.23785	0.88026
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TPH2	ENSG00000139287	0.32908	0.73109	0.46575	0.97853	-0.00921	-0.02021	0.9839	0.9948	0.32908	0.73109	0.46575	0.97853	0.0102	0.0213	0.98303	0.99393	0.37007	0.75563	0.45032	0.89331	0.24065	0.49566	0.62041	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TRAC	ENSG00000277734	-0.02624	-0.08286	0.93407	0.97853	0.12608	0.39835	0.69088	0.98188	-0.02624	-0.08286	0.93407	0.97853	-0.0573	-0.17748	0.85935	0.97759	0.29083	0.78575	0.4325	0.88087	-0.02105	-0.05852	0.95337	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TREM2	ENSG00000095970	-0.02699	-0.08442	0.93283	0.97853	0.05968	0.17684	0.85985	0.98188	-0.02699	-0.08442	0.93283	0.97853	0.03877	0.10462	0.91681	0.97759	0.02764	0.07792	0.93793	0.97625	-0.12303	-0.34011	0.73396	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TRH	ENSG00000170893	-0.7691	-1.69062	0.09277	0.62709	-0.24681	-0.52889	0.59758	0.98133	-0.7691	-1.69062	0.09277	0.62709	-0.69946	-1.48183	0.14029	0.71118	-0.33937	-0.66638	0.50556	0.90212	-0.12522	-0.23649	0.81317	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TRHDE	ENSG00000072657	0.28624	0.96487	0.33601	0.97372	0.25976	0.89208	0.37363	0.94052	0.28624	0.96487	0.33601	0.97372	0.11425	0.37667	0.7069	0.97759	0.59844	1.70241	0.08948	0.42194	0.25543	0.7024	0.48286	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TRIL	ENSG00000255690	-0.73059	-3.47532	0.00065	0.21896	-0.72182	-3.4739	0.00065	0.11002	-0.73059	-3.47532	0.00065	0.21896	-0.76821	-3.85776	0.00016	0.02987	-0.55203	-2.93182	0.00357	0.08575	-0.6892	-3.57421	4e-04	0.04808
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TRPC5	ENSG00000072315	0.13355	0.65095	0.51597	0.97853	0.18647	0.91609	0.36094	0.92524	0.13355	0.65095	0.51597	0.97853	0.13989	0.68133	0.49662	0.97759	0.36028	1.48792	0.13758	0.51769	0.14279	0.59268	0.55374	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TRPC6	ENSG00000137672	-0.4193	-1.25845	0.20999	0.86994	-0.41983	-1.2871	0.19984	0.7463	-0.4193	-1.25845	0.20999	0.86994	-0.45594	-1.38147	0.169	0.77255	-0.10399	-0.28213	0.77799	0.97379	-0.15369	-0.40807	0.68345	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TSHZ2	ENSG00000182463	-0.09943	-0.45311	0.65106	0.97853	-0.09525	-0.44837	0.65447	0.98188	-0.09943	-0.45311	0.65106	0.97853	-0.04794	-0.23064	0.81788	0.97759	-0.11944	-0.51758	0.60504	0.93576	-0.23968	-1.10942	0.26793	0.90645
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	TTYH1	ENSG00000167614	-0.22395	-1.23658	0.21798	0.86994	-0.20351	-1.14709	0.25299	0.81001	-0.22395	-1.23658	0.21798	0.86994	-0.2566	-1.52182	0.12996	0.6976	-0.15206	-1.00594	0.31507	0.77968	-0.27268	-1.81331	0.07055	0.52553
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	UGP2	ENSG00000169764	0.11829	0.80609	0.42134	0.97853	0.09582	0.67351	0.50156	0.98133	0.11829	0.80609	0.42134	0.97853	0.04845	0.3464	0.72948	0.97759	0.33716	2.26341	0.02416	0.18202	0.11814	0.83417	0.4047	0.96545
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	UGT8	ENSG00000174607	0.48638	2.20862	0.02856	0.37234	0.52282	2.53839	0.01205	0.25876	0.48638	2.20862	0.02856	0.37234	0.40172	1.94035	0.05404	0.44826	0.63277	3.18862	0.00154	0.06533	0.44114	2.43557	0.01531	0.2386
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	UNC5B	ENSG00000107731	-0.1255	-0.67224	0.50236	0.97853	-0.11689	-0.63044	0.52927	0.98133	-0.1255	-0.67224	0.50236	0.97853	-0.13192	-0.69734	0.48657	0.97759	-0.07162	-0.37696	0.70641	0.9376	-0.23581	-1.30369	0.19311	0.81016
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	VCAN	ENSG00000038427	0.06954	0.31097	0.75621	0.97853	0.10961	0.50322	0.61547	0.98133	0.06954	0.31097	0.75621	0.97853	0.18059	0.85719	0.39258	0.95017	0.21718	0.84629	0.39791	0.86237	0.00414	0.01594	0.98729	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	VIP	ENSG00000146469	-0.20874	-0.36103	0.71853	0.97853	-0.13182	-0.22753	0.82029	0.98188	-0.20874	-0.36103	0.71853	0.97853	-0.11793	-0.20068	0.84119	0.97759	0.02061	0.03684	0.97063	0.97625	-0.11134	-0.20169	0.84026	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	VWC2L	ENSG00000174453	0.06013	0.29758	0.76639	0.97853	0.04927	0.24367	0.80779	0.98188	0.06013	0.29758	0.76639	0.97853	-0.06137	-0.30235	0.76277	0.97759	0.22872	0.82744	0.40849	0.86686	-0.00676	-0.02468	0.98032	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	WIF1	ENSG00000156076	-0.63913	-1.85332	0.0656	0.52537	-0.51532	-1.47814	0.14126	0.66714	-0.63913	-1.85332	0.0656	0.52537	-0.62382	-1.70625	0.08984	0.59619	-0.27581	-0.70384	0.48195	0.90212	-0.47693	-1.22268	0.22219	0.86276
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	XBP1s	XBP1s	0.07023	0.12326	0.90205	0.97853	-0.2952	-0.50594	0.61357	0.98133	0.07023	0.12326	0.90205	0.97853	-0.21052	-0.33156	0.74064	0.97759	0.13681	0.22519	0.82197	0.97625	0.01306	0.0216	0.98278	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	XBP1u	XBP1u	0.13275	0.6043	0.54646	0.97853	0.11635	0.5566	0.57855	0.98133	0.13275	0.6043	0.54646	0.97853	0.10323	0.47712	0.63391	0.97759	0.12717	0.42522	0.67091	0.9376	-0.01699	-0.0568	0.95473	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	ZBBX	ENSG00000169064	-0.18762	-0.35762	0.72108	0.97853	-0.14157	-0.27336	0.78491	0.98188	-0.18762	-0.35762	0.72108	0.97853	-0.2	-0.3729	0.70971	0.97759	0.04294	0.09982	0.92054	0.97625	-0.15972	-0.3644	0.71576	0.99918
YRIAPOlabel	LCdom_E4CEU_vs_E2CEU	ZDHHC23	ENSG00000184307	0.19718	0.62433	0.53326	0.97853	0.28142	0.85942	0.39134	0.95228	0.19718	0.62433	0.53326	0.97853	0.18258	0.55046	0.58274	0.97759	0.27573	0.60098	0.54822	0.90212	0.08455	0.18708	0.8517	0.99918
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ABCC9	ENSG00000069431	0.34996	1.82271	0.07014	0.52944	0.33096	1.67645	0.09552	0.49598	0.34996	1.82271	0.07014	0.52944	0.16642	0.78666	0.43261	0.97785	0.37879	1.49366	0.13607	0.42815	0.27193	1.06768	0.28632	0.64511
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ACHE	ENSG00000087085	0.16724	1.02395	0.30734	0.82839	0.1792	1.10084	0.27255	0.70936	0.16724	1.02395	0.30734	0.82839	-0.06743	-0.38961	0.69733	0.98279	0.28673	1.84478	0.06582	0.31203	0.14506	0.9457	0.34489	0.69549
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADAMTS12	ENSG00000151388	0.4752	1.68543	0.09377	0.58644	0.57692	2.01106	0.04593	0.32543	0.4752	1.68543	0.09377	0.58644	0.36896	1.26085	0.20914	0.87466	0.67107	1.85399	0.06451	0.3098	0.76357	2.1273	0.03403	0.2535
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADAMTS16	ENSG00000145536	0.4033	1.25108	0.21266	0.81325	0.01019	0.03117	0.97517	0.98908	0.4033	1.25108	0.21266	0.81325	-0.17871	-0.52328	0.60148	0.97785	0.27392	0.56613	0.57163	0.77756	0.52188	1.08334	0.27933	0.63499
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADAMTS3	ENSG00000156140	0.29459	0.91013	0.36407	0.86853	0.50997	1.62555	0.10593	0.49681	0.29459	0.91013	0.36407	0.86853	-0.37979	-1.13625	0.2575	0.87466	0.3791	0.86747	0.38623	0.64079	0.56572	1.27823	0.20194	0.57586
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADCYAP1	ENSG00000141433	-0.33493	-1.09378	0.27563	0.82839	-0.55643	-1.85047	0.06601	0.39501	-0.33493	-1.09378	0.27563	0.82839	-1.07512	-3.26253	0.00134	0.12246	-0.76597	-2.57221	0.01047	0.12331	-0.82649	-2.82614	0.00495	0.07231
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADRA1A	ENSG00000120907	0.16355	1.04652	0.29683	0.82839	0.01442	0.09175	0.92701	0.98802	0.16355	1.04652	0.29683	0.82839	0.05543	0.33767	0.73604	0.98279	0.06832	0.35207	0.72498	0.89582	-0.06496	-0.33759	0.73586	0.88598
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADRA1B	ENSG00000170214	0.19019	0.75142	0.45346	0.90243	0.11785	0.46225	0.64451	0.91892	0.19019	0.75142	0.45346	0.90243	-0.01466	-0.05626	0.9552	0.99292	0.25017	0.81184	0.41738	0.65946	0.2215	0.71425	0.4755	0.77665
YRIAPOlabel	LCdom_E4YRI_vs_E2YRI	ADRA2A	ENSG00000150594	0.27549	1.03267	0.30325	0.82839	0.4514	1.67596	0.09562	0.49598	0.27549	1.03267	0.30325	0.82839	0.35441	1.32691	0.18637	0.87466	0.48522	2.39185	0.01723	0.1542	0.35816	1.81356	0.07051	0.38413
